x,y,z
-704,144,-464
-688,128,-480
-688,128,-480
-608,96,-832
-576,64,-1008
-576,64,-1008
-592,80,-992
-592,80,-992
-608,80,-976
-608,80,-976
-608,96,-1008
-608,112,-992
-608,112,-992
-624,128,-976
-624,128,-976
-624,128,-944
-624,128,-928
-624,128,-928
-608,96,-880
-608,96,-880
-592,96,-816
-592,96,-816
-592,112,-752
-560,112,-672
-560,112,-672
-544,80,-592
-544,80,-592
-496,64,-480
-416,48,-304
-416,48,-304
-320,0,-112
-192,-64,144
-192,-64,144
-32,-144,432
-32,-144,432
160,-192,720
384,-224,1184
384,-224,1184
688,-160,1504
688,-160,1504
960,16,1600
960,16,1600
1232,128,1712
1744,112,1392
1744,112,1392
2048,48,976
2048,48,976
2048,-240,432
2048,-240,432
2048,-832,-864
2048,-1216,-1856
2048,-1216,-1856
2048,-1296,-2048
2048,-464,-2048
2048,-464,-2048
2048,304,-2048
2048,304,-2048
2048,480,-2032
2048,432,-1792
2048,432,-1792
2048,368,-1584
2048,368,-1584
1920,224,-1360
1568,64,-1040
1568,64,-1040
1376,-64,-976
1376,-64,-976
1328,-144,-1168
1248,-192,-1088
1248,-192,-1088
1152,-288,-816
1152,-288,-816
1072,-304,-464
1008,-256,-240
1008,-256,-240
960,-176,-160
960,-176,-160
960,-128,-144
976,-112,-96
976,-112,-96
976,-128,-64
976,-128,-64
976,-128,-64
960,-144,-64
960,-144,-64
944,-160,-80
944,-160,-80
944,-144,-144
944,-144,-144
944,-96,-224
976,-32,-352
992,32,-512
1008,48,-592
1008,48,-592
992,32,-576
992,32,-576
976,0,-576
944,-48,-544
944,-48,-544
928,-112,-512
912,-160,-528
912,-160,-528
896,-160,-496
896,-160,-496
880,-176,-448
880,-176,-448
864,-176,-432
848,-160,-416
848,-160,-416
832,-144,-464
832,-128,-496
832,-128,-496
848,-96,-528
848,-96,-528
848,-80,-592
848,-64,-640
848,-64,-640
848,-64,-640
848,-64,-640
832,-48,-624
832,-64,-624
832,-64,-624
816,-48,-624
816,-48,-624
