x,y,z
-800,-32,-496
-800,-32,-496
-832,-48,-448
-864,-80,-448
-864,-80,-448
-848,-80,-464
-848,-80,-464
-864,-96,-496
-880,-128,-512
-880,-128,-512
-880,-128,-528
-880,-128,-528
-880,-112,-512
-880,-96,-512
-880,-96,-512
-864,-112,-528
-864,-112,-528
-848,-128,-544
-832,-144,-512
-832,-144,-512
-784,-144,-464
-704,-112,-368
-704,-112,-368
-592,-240,-48
-592,-240,-48
0,-256,832
0,-256,832
528,144,2032
528,144,2032
1184,576,2032
2000,784,2032
2000,784,2032
2048,832,2032
2048,832,2032
2048,512,1664
2048,-320,416
2048,-320,416
2048,-1408,-736
2048,-1408,-736
2048,-2032,-2048
2048,-2032,-2048
2048,-1200,-2048
2048,800,-2048
2048,800,-2048
2048,1344,-2048
1872,768,-1856
1872,768,-1856
1392,240,-1616
1392,240,-1616
1040,-160,-1648
864,-480,-1808
864,-480,-1808
800,-624,-1600
800,-624,-1600
832,-416,-1264
848,-144,-896
848,-144,-896
880,-96,-592
928,-160,-512
928,-160,-512
976,-176,-544
976,-176,-544
1008,-80,-544
1008,-80,-544
976,0,-448
944,-32,-464
944,-32,-464
928,-112,-528
928,-112,-528
912,-160,-528
880,-160,-544
880,-160,-544
848,-160,-512
848,-144,-480
848,-144,-480
816,-176,-464
816,-176,-464
816,-240,-512
816,-272,-560
816,-272,-560
832,-288,-592
832,-288,-592
848,-224,-608
848,-224,-608
848,-160,-624
848,-160,-624
848,-144,-608
816,-176,-624
816,-176,-624
816,-192,-640
816,-192,-640
800,-192,-608
800,-192,-608
784,-208,-608
784,-208,-608
784,-208,-576
800,-208,-576
800,-208,-576
800,-208,-608
800,-208,-608
800,-208,-640
800,-208,-640
800,-192,-640
784,-192,-624
784,-192,-624
784,-208,-624
784,-208,-624
784,-208,-672
784,-208,-672
784,-192,-704
784,-160,-736
784,-160,-736
800,-176,-704
800,-176,-704
784,-192,-736
768,-192,-768
768,-192,-768
768,-176,-752
768,-176,-752
752,-176,-784
768,-128,-960
768,-128,-960
800,-96,-928
800,-96,-928
752,-144,-768
752,-144,-768
