x,y,z
64,-16,-1008
64,-16,-1008
64,-16,-1008
64,-16,-1024
64,-16,-1024
64,-16,-1024
80,-32,-1008
80,-32,-1008
64,-32,-1008
64,-32,-1008
64,-32,-1008
64,-32,-1008
64,-32,-1008
64,-32,-1024
64,-32,-1024
64,-32,-1024
80,-32,-1024
80,-32,-1024
80,-32,-1024
80,-32,-1008
80,-32,-1008
80,-32,-1024
80,-32,-1008
80,-32,-1008
80,-32,-992
80,-32,-992
80,-32,-992
64,-32,-960
64,-32,-960
64,-16,-880
64,-16,-880
32,-48,-752
32,-48,-752
96,-32,-592
176,-32,-640
176,-32,-640
288,-96,-864
288,-96,-864
416,-32,-1024
432,48,-1056
432,48,-1056
448,80,-1072
448,80,-1072
480,96,-1104
544,160,-1168
544,160,-1168
560,96,-1248
560,96,-1248
640,80,-1296
704,96,-1360
704,96,-1360
768,112,-1440
768,112,-1440
880,128,-1536
960,128,-1728
960,128,-1728
1072,128,-1840
1072,128,-1840
1152,144,-1904
1280,192,-1968
1280,192,-1968
1424,208,-2048
1616,256,-2048
1616,256,-2048
1856,320,-2048
1856,320,-2048
2048,304,-2048
2048,224,-2048
2048,224,-2048
2048,-48,-2048
2048,-48,-2048
2048,-256,-2048
2048,-256,-2048
2048,-400,-2048
2048,-912,-192
2048,-912,-192
2048,-736,944
2048,-736,944
2048,-208,1712
1728,688,2032
1168,656,2032
1168,656,2032
720,240,1872
720,240,1872
432,144,1456
432,144,1456
224,176,1168
224,176,1168
48,192,1088
-192,48,1088
-192,48,1088
-416,-80,1040
-576,-48,736
-576,-48,736
-656,0,560
-656,0,560
-768,-32,480
-864,-144,496
-864,-144,496
-928,-224,448
-928,-224,448
-944,-176,480
-928,-48,512
-928,-48,512
-944,-64,560
-944,-64,560
-944,-80,576
-928,-64,528
-928,-64,528
-944,-32,464
-944,-32,464
-912,0,432
-896,16,432
-896,16,432
-896,16,400
-896,32,400
-896,32,400
-896,48,400
-896,48,400
-896,48,384
-896,32,416
-896,32,416
-896,0,416
-896,0,416
-880,16,384
