x,y,z
144,0,-1008
144,0,-1008
144,0,-1008
144,0,-1008
144,0,-1008
144,0,-1008
144,0,-1008
144,0,-1008
160,0,-1008
160,0,-1008
144,0,-992
144,0,-992
144,0,-992
144,0,-992
144,0,-992
144,0,-992
144,0,-992
144,0,-992
144,0,-992
160,0,-992
144,-16,-976
144,0,-976
128,-16,-944
112,-32,-912
112,-32,-912
128,-32,-832
128,-32,-832
128,-16,-864
128,-16,-832
128,-16,-832
224,0,-784
224,0,-784
400,64,-880
400,64,-880
608,144,-1104
752,224,-1520
832,368,-1872
832,368,-1872
944,480,-1936
944,480,-1936
1040,352,-1888
1200,400,-2048
1200,400,-2048
1216,256,-2048
1216,256,-2048
1232,144,-1920
1328,304,-1728
1328,304,-1728
1472,480,-1664
1472,480,-1664
1568,384,-1808
1840,368,-2048
1840,368,-2048
2048,368,-2048
2048,368,-2048
2048,400,-2048
2048,400,-2048
2048,400,-2048
2048,240,-1808
2048,240,-1808
2048,640,-1264
2048,-320,-576
2048,-320,-576
2048,-608,32
2048,-608,32
2048,-416,368
2048,-160,624
2048,-160,624
1808,-224,1792
1808,-224,1792
1216,320,2032
688,320,2032
688,320,2032
352,-16,2032
128,-64,1600
128,-64,1600
-64,96,1280
-64,96,1280
-256,240,976
-416,256,752
-416,256,752
-544,144,672
-544,144,672
-608,16,624
-672,-48,640
-672,-48,640
-720,-64,704
-720,-64,704
-768,-64,704
-784,-64,720
-784,-64,720
-816,-96,704
-816,-96,704
-832,-192,656
-848,-176,672
-848,-176,672
-816,-160,704
-816,-160,704
-816,-192,688
-800,-192,656
-800,-192,656
-800,-176,624
-800,-176,624
-784,-144,592
-784,-112,576
-784,-112,576
-784,-64,576
-784,-64,576
-784,-48,560
-784,-80,560
-784,-80,560
-784,-80,560
-784,-80,560
-784,-96,576
-784,-96,608
-784,-96,608
-784,-112,592
-784,-112,592
-800,-112,608
-800,-112,592
-800,-112,592
-800,-112,608
-816,-112,592
