x,y,z
176,48,-992
176,48,-992
176,48,-1008
176,48,-1008
176,48,-1008
176,64,-1008
176,64,-1008
160,64,-1008
160,80,-1008
160,80,-1008
144,64,-1040
144,64,-1040
176,64,-1040
176,64,-1040
192,48,-1056
192,48,-1056
192,48,-1056
208,96,-1024
224,96,-992
224,96,-992
256,112,-1024
256,112,-1024
304,176,-1152
336,160,-1232
336,160,-1232
432,176,-1456
432,176,-1456
624,320,-1664
816,480,-1808
816,480,-1808
1024,480,-1984
1024,480,-1984
1104,272,-2048
1120,64,-2048
1120,64,-2048
1168,-16,-2048
1168,-16,-2048
1216,0,-1888
1248,112,-1584
1248,112,-1584
1248,208,-1328
1248,208,-1328
1216,224,-1200
1200,160,-1248
1200,160,-1248
1264,272,-1264
1248,304,-1104
1248,304,-1104
1040,0,-752
1040,0,-752
832,-128,-736
784,-16,-688
784,-16,-688
720,-32,-400
720,-32,-400
528,-144,-16
368,-128,48
368,-128,48
288,-48,128
288,-48,128
128,-80,512
-16,48,640
-16,48,640
-144,144,736
-144,144,736
-256,160,880
-384,160,1024
-384,160,1024
-528,64,1040
-528,64,1040
-608,64,832
-640,48,864
-640,48,864
-752,-64,832
-768,-64,608
-832,-128,464
-880,-128,400
-880,-128,400
-928,-80,304
-928,-80,304
-960,-80,256
-976,-64,208
-976,-64,208
-992,-32,192
-992,-32,192
-1008,-16,176
-1008,-16,192
-1008,-16,192
-992,-16,208
-992,-16,208
-992,-48,256
-960,-32,272
-960,-32,272
-928,-32,288
-896,-32,304
-896,-32,304
-864,-32,320
-864,-32,320
-864,-32,384
-864,-32,384
-848,-16,416
-848,-16,416
-832,0,384
-816,-64,368
-816,-64,368
-816,-64,304
-800,-16,208
-800,-16,208
-800,0,208
-800,0,208
-784,32,224
-784,32,224
-784,48,192
-784,64,176
-784,64,176
-752,112,176
-672,144,0
-672,144,0
-624,144,-176
-624,144,-176
-640,80,-160
-640,80,-160
-640,80,-256
-608,80,-384
-608,80,-384
