x,y,z
16,16,-1008
16,16,-1008
16,16,-1008
16,16,-1008
16,16,-1008
16,16,-1024
16,32,-1024
16,32,-1024
16,32,-1024
16,32,-1024
16,16,-1024
16,16,-1024
16,16,-1024
16,16,-1024
16,16,-1024
16,0,-1024
16,0,-1008
16,0,-1008
16,16,-992
16,16,-992
16,16,-976
16,16,-944
16,16,-944
-16,0,-784
-16,0,-784
-32,-48,-656
32,-32,-640
96,240,-912
96,240,-912
96,240,-912
128,256,-1264
320,192,-1520
320,192,-1520
752,560,-1840
752,560,-1840
1040,976,-2048
1248,1184,-2048
1248,1184,-2048
1520,976,-2048
1824,528,-2048
2048,608,-2048
2048,1056,-2048
2048,1056,-2048
2048,848,-2048
2048,560,-2048
2048,560,-2048
2048,544,-2048
2048,544,-2048
2048,496,-960
2048,352,192
2048,352,192
2048,208,992
2048,208,992
1632,64,1648
1008,96,1776
1008,96,1776
624,224,1680
624,224,1680
416,400,1296
224,416,912
224,416,912
0,208,752
0,208,752
-176,112,688
-352,80,576
-352,80,576
-496,48,448
-496,48,448
-608,0,464
-704,-16,512
-704,-16,512
-768,-32,576
-768,-32,576
-832,-32,608
-848,48,560
-848,48,560
-880,48,544
-880,48,544
-912,16,496
-928,0,480
-928,0,480
-912,-16,480
-912,-16,480
-896,-32,512
-880,-16,512
-880,-16,512
-848,0,496
-848,0,496
-816,48,496
-816,48,496
-784,80,528
-752,80,544
-752,80,544
-704,80,576
-704,80,576
-624,64,624
-576,32,560
-576,32,560
-528,32,512
-464,96,464
-464,96,464
-480,48,416
-480,48,416
-448,64,304
-432,16,176
-432,16,176
-448,-32,144
-448,-32,144
-448,-32,48
-448,0,-48
-448,0,-48
-416,48,-240
-416,48,-240
-432,16,-400
-464,-32,-496
-464,-32,-496
-464,-16,-656
-464,-16,-656
-464,-32,-768
-448,-32,-816
-464,-32,-848
-448,-32,-896
-448,-32,-896
-448,-16,-976
