x,y,z
240,48,-992
240,48,-992
240,32,-992
240,48,-976
240,48,-976
240,32,-976
240,48,-976
240,48,-976
240,64,-992
240,64,-992
256,96,-1056
272,80,-1072
272,80,-1072
256,48,-1040
256,48,-1040
224,16,-1008
208,-48,-880
208,-48,-880
288,-48,-848
288,-48,-848
400,48,-1008
416,32,-1168
416,32,-1168
512,80,-1312
512,80,-1312
592,112,-1456
608,32,-1552
608,32,-1552
672,-80,-1584
720,-96,-1680
720,-96,-1680
752,-128,-1584
752,-128,-1584
768,-160,-1456
768,-160,-1456
768,-176,-1440
768,-192,-1360
736,-208,-1232
704,-128,-1184
704,-128,-1184
688,-96,-1056
656,-80,-976
656,-80,-976
608,-80,-944
576,-112,-960
576,-112,-960
528,-96,-976
528,-96,-976
512,-80,-1056
496,-32,-1120
496,-32,-1120
448,-32,-1008
448,-32,-1008
384,-32,-1056
336,-48,-1072
336,-48,-1072
336,-16,-1200
336,-16,-1200
320,32,-1216
320,32,-1216
272,0,-928
112,-80,-688
112,-80,-688
64,32,-800
-16,64,-560
-16,64,-560
-96,-16,-384
-96,-16,-384
-160,-16,-208
-256,-80,-32
-256,-80,-32
-288,48,16
-288,48,16
-368,64,144
-384,192,400
-384,192,400
-464,192,576
-576,128,704
-576,128,704
-656,144,896
-656,144,896
-752,112,928
-784,112,832
-784,112,832
-784,128,752
-784,128,752
-832,144,672
-848,176,560
-848,176,560
-880,160,448
-880,160,448
-880,176,352
-880,176,352
-880,160,288
-880,176,224
-880,176,224
-864,176,192
-864,176,192
-848,160,208
-848,160,208
-832,208,240
-800,224,304
-800,224,304
-736,192,240
-688,144,128
-688,144,128
-656,112,-32
-656,112,-32
-608,176,-128
-592,224,-144
-592,224,-144
-608,144,-160
-608,144,-160
-576,128,-240
-528,160,-400
-512,144,-400
-512,176,-480
-512,176,-480
-496,208,-560
-496,160,-624
-496,160,-624
-480,128,-720
-480,128,-720
