x,y,z
144,80,-944
144,80,-944
176,48,-896
208,48,-960
208,48,-960
256,64,-1056
256,64,-1056
272,48,-1056
320,64,-1040
320,64,-1040
368,112,-1088
368,112,-1088
416,144,-1184
464,160,-1296
464,160,-1296
496,160,-1328
496,160,-1328
496,144,-1312
480,64,-1280
480,64,-1280
480,48,-1312
528,48,-1376
528,48,-1376
528,16,-1456
528,16,-1456
544,-16,-1536
544,-16,-1536
576,-32,-1584
592,-48,-1536
592,-48,-1536
576,-64,-1440
576,-64,-1440
576,-48,-1392
592,-32,-1360
592,-32,-1360
592,-16,-1296
576,32,-1232
576,32,-1232
544,112,-1168
544,112,-1168
528,160,-1104
480,192,-1072
480,192,-1072
464,208,-1056
464,208,-1056
464,240,-1088
464,240,-1088
464,192,-1056
448,160,-1136
448,160,-1136
432,144,-1024
336,112,-848
336,112,-848
304,144,-976
304,144,-976
256,96,-848
256,208,-608
256,208,-608
160,256,-400
160,256,-400
-32,128,-176
-128,144,16
-128,144,16
-240,160,176
-240,160,176
-384,80,368
-464,32,464
-464,32,464
-624,-80,624
-672,32,864
-672,32,864
-800,-64,880
-800,-64,880
-832,-32,784
-848,-48,656
-864,-80,528
-912,-160,464
-912,-160,464
-928,-80,416
-928,-80,416
-896,0,368
-896,16,320
-896,16,320
-880,-16,256
-880,-16,256
-864,-32,224
-864,-16,240
-864,-16,240
-848,16,272
-832,48,256
-832,48,256
-800,48,240
-800,48,240
-752,32,176
-736,0,128
-736,0,128
-720,0,80
-720,0,80
-688,48,0
-640,64,-48
-640,64,-48
-592,64,-160
-592,64,-160
-576,64,-240
-576,64,-240
-576,64,-288
-544,80,-352
-544,80,-352
-496,112,-464
-464,96,-544
-464,96,-544
-448,80,-656
-448,80,-656
-448,80,-768
-432,64,-800
-432,64,-800
-384,80,-864
-384,80,-864
-368,112,-896
-336,128,-912
-336,128,-912
-320,160,-928
-304,160,-944
-304,160,-944
-256,144,-1056
