x,y,z
160,-48,-992
160,-48,-992
160,-48,-992
160,-48,-1008
160,-48,-1008
160,-48,-992
160,-48,-992
176,-48,-992
176,-32,-1008
176,-32,-1008
160,-32,-1024
160,-32,-1024
160,-16,-1008
160,-16,-1008
144,0,-992
48,16,-976
48,16,-976
-80,16,-960
-80,16,-960
-48,-128,-1248
112,-416,-2048
112,-416,-2048
288,-432,-2048
288,-432,-2048
352,-256,-2048
528,-176,-2048
528,-176,-2048
736,-160,-2048
736,-160,-2048
1088,-80,-2048
1392,-32,-2048
1392,-32,-2048
1632,-16,-2048
1632,-16,-2048
1728,-32,-2000
1776,-160,-1584
1856,-384,-1488
1952,-368,-1232
1952,-368,-1232
1968,-256,-752
1968,-256,-752
1872,-176,-272
1744,-96,368
1744,-96,368
1376,-64,992
1376,-64,992
976,80,1488
976,80,1488
672,256,1648
480,352,1312
480,352,1312
368,352,1216
368,352,1216
240,288,1168
112,208,1056
112,208,1056
16,144,1008
16,144,1008
-96,112,976
-192,96,1008
-192,96,1008
-304,112,992
-432,80,960
-432,80,960
-544,80,928
-544,80,928
-592,80,848
-592,80,848
-640,80,784
-704,80,720
-704,80,720
-752,64,704
-752,64,704
-768,48,672
-784,64,656
-784,64,656
-816,64,608
-800,64,592
-800,64,592
-800,32,592
-800,32,592
-816,-16,608
-816,-16,608
-832,-48,592
-832,-48,592
-832,-32,576
-816,0,560
-816,0,560
-800,0,560
-784,16,576
-784,16,576
-768,48,624
-768,48,624
-768,48,656
-768,48,656
-736,48,688
-736,48,688
-736,48,672
-736,48,688
-736,48,688
-736,48,704
-736,48,704
-752,48,704
-736,48,688
-736,48,688
-752,48,656
-752,48,656
-752,48,640
-752,48,608
-752,48,608
-768,32,624
-768,32,624
-752,16,640
-736,-16,608
-736,-16,608
-736,-16,624
-720,16,656
-720,48,672
-720,80,656
-720,80,656
-704,96,656
-704,96,656
-704,112,640
-704,144,592
-704,144,592
