x,y,z
-224,80,-976
-208,96,-976
-208,96,-976
-224,96,-992
-224,96,-992
-224,64,-992
-224,64,-960
-224,64,-960
-224,80,-976
-224,80,-976
-224,64,-976
-240,64,-976
-240,64,-976
-240,48,-976
-240,48,-976
-256,16,-992
-256,16,-992
-272,-16,-976
-272,-16,-976
-288,-96,-1024
-304,-240,-1072
-304,-240,-1072
-256,-432,-1152
-256,-432,-1152
-208,-384,-1024
-96,-336,-912
-96,-336,-912
176,-16,-736
384,688,-320
384,688,-320
528,1488,-48
528,1488,-48
576,2048,112
704,2048,-32
704,2048,-32
1072,1888,-240
1072,1888,-240
1568,1696,-864
2032,1872,-1232
2032,1872,-1232
2048,2048,-1200
2048,2048,-1200
2048,2048,-1008
2048,2048,-1024
2048,1232,-928
2048,160,-496
2048,160,-496
2048,-1488,-400
2048,-1488,-400
2048,-2032,112
2048,-2032,-1072
2048,-2032,-1072
1424,-2032,-1152
1424,-2032,-1152
1120,-1904,-560
944,-1616,-656
944,-1616,-656
672,-1696,-496
480,-1488,-320
480,-1488,-320
480,-1040,-416
480,-1040,-416
512,-720,-496
496,-720,-544
496,-720,-544
416,-848,-624
416,-848,-624
384,-944,-672
336,-976,-720
336,-976,-720
272,-912,-720
272,-912,-720
192,-768,-688
160,-608,-688
160,-608,-688
128,-528,-672
128,-528,-672
144,-480,-720
176,-448,-816
176,-448,-816
192,-480,-944
192,-480,-944
208,-496,-1120
224,-464,-1264
224,-464,-1264
256,-400,-1280
256,-400,-1280
288,-336,-1200
272,-304,-1136
272,-304,-1136
240,-320,-1088
224,-352,-1040
224,-352,-1040
224,-368,-992
224,-368,-992
224,-368,-976
224,-368,-976
240,-368,-944
240,-368,-896
240,-368,-896
256,-352,-848
256,-336,-800
256,-336,-800
224,-336,-768
208,-304,-672
208,-304,-672
208,-304,-672
192,-336,-704
224,-384,-816
224,-384,-816
224,-416,-864
192,-480,-896
192,-480,-896
208,-512,-880
208,-512,-880
240,-496,-880
240,-496,-880
240,-496,-880
272,-496,-896
272,-496,-896
320,-480,-912
384,-496,-912
384,-496,-912
