x,y,z
-464,160,-896
-464,160,-896
-464,144,-880
-464,144,-880
-464,144,-880
-464,128,-880
-464,128,-880
-480,128,-880
-480,128,-880
-464,128,-864
-480,128,-848
-480,128,-848
-480,128,-864
-480,128,-864
-464,128,-864
-464,128,-864
-464,128,-864
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-864
-480,128,-864
-480,128,-880
-480,128,-880
-464,144,-864
-480,128,-848
-480,128,-848
-480,128,-864
-480,144,-864
-480,144,-864
-480,128,-864
-480,128,-864
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,128,-880
-480,112,-864
-480,112,-864
-480,128,-880
-480,128,-880
-480,128,-864
-480,128,-864
-480,128,-864
-480,128,-864
-480,128,-880
-480,128,-880
-480,144,-880
-480,144,-880
-480,128,-880
-480,144,-896
-480,144,-896
-480,144,-880
-480,144,-880
-464,144,-864
-480,128,-864
-480,128,-864
-464,128,-864
-464,128,-864
-480,128,-864
-480,128,-864
-480,128,-864
-480,128,-864
-480,128,-864
-480,144,-864
-480,144,-880
-480,144,-880
-480,128,-864
-480,128,-864
-480,144,-880
-480,128,-864
-480,128,-864
-480,144,-864
-480,144,-864
-464,144,-864
-480,128,-880
-480,128,-880
-480,128,-880
-480,144,-880
-480,144,-880
-480,128,-880
-480,128,-880
-480,128,-880
-464,128,-864
-464,128,-864
-480,144,-880
-480,144,-880
-464,144,-864
-464,144,-896
-464,144,-896
-464,144,-896
-464,144,-896
-464,128,-880
-480,128,-880
-464,144,-864
-480,176,-864
-480,176,-864
-464,192,-848
-448,192,-864
-448,192,-864
-448,160,-848
-448,160,-848
-480,112,-848
-480,112,-848
-496,96,-864
-480,48,-896
-480,48,-896
-464,48,-896
-480,64,-944
-480,64,-944
-496,64,-912
-496,64,-912
-496,96,-864
-496,112,-832
-496,112,-832
-512,80,-816
-512,80,-816
-496,80,-832
-480,96,-864
-480,96,-864
