x,y,z
-512,-112,-864
-512,-112,-864
-512,-112,-848
-512,-112,-848
-512,-96,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-96,-848
-512,-96,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-96,-864
-512,-96,-848
-512,-96,-848
-512,-96,-848
-512,-96,-848
-528,-112,-848
-528,-112,-848
-512,-112,-848
-512,-96,-864
-512,-96,-864
-512,-96,-848
-512,-96,-864
-512,-96,-864
-512,-112,-864
-512,-112,-864
-512,-112,-864
-512,-112,-864
-496,-112,-848
-512,-96,-848
-512,-96,-848
-512,-96,-832
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-96,-848
-512,-96,-864
-512,-96,-864
-512,-96,-848
-512,-96,-848
-512,-112,-864
-512,-112,-864
-512,-112,-864
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-864
-512,-112,-864
-512,-112,-848
-512,-112,-848
-512,-96,-848
-512,-96,-864
-512,-96,-864
-512,-96,-848
-512,-96,-864
-512,-96,-864
-496,-96,-864
-496,-96,-864
-496,-96,-864
-496,-96,-864
-512,-112,-864
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-864
-512,-128,-864
-512,-128,-864
-512,-112,-848
-512,-112,-848
-512,-112,-864
-512,-96,-848
-512,-96,-848
-512,-96,-864
-512,-96,-864
-512,-96,-848
-512,-96,-848
-512,-96,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-864
-496,-96,-864
-496,-96,-864
-496,-112,-848
-496,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-112,-848
-512,-96,-848
-512,-96,-848
-512,-96,-848
-512,-96,-864
-512,-96,-864
-496,-96,-864
-496,-96,-864
-496,-96,-864
-512,-112,-864
-512,-112,-864
-512,-112,-864
-512,-112,-864
-512,-112,-848
