x,y,z
-464,-64,-880
-464,-64,-880
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-80,-880
-464,-80,-880
-464,-80,-880
-464,-64,-864
-464,-64,-864
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-48,-896
-464,-48,-896
-464,-48,-880
-464,-48,-880
-464,-48,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-896
-464,-64,-896
-464,-80,-896
-464,-80,-896
-464,-80,-880
-464,-80,-880
-464,-80,-880
-464,-80,-896
-464,-80,-896
-464,-64,-896
-464,-64,-896
-464,-64,-880
-464,-48,-880
-464,-48,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-80,-880
-464,-80,-880
-464,-64,-864
-464,-64,-864
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-80,-880
-464,-80,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-880
-464,-64,-896
-464,-64,-896
-464,-64,-896
-464,-64,-896
-480,-64,-896
-480,-64,-896
-464,-64,-880
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-896
-464,-80,-880
-480,-64,-880
-480,-64,-880
-464,-48,-880
-464,-32,-880
-464,-32,-880
-464,-32,-880
-464,-32,-880
-448,-32,-880
-448,-16,-880
-448,-16,-880
-448,0,-880
-448,0,-880
-448,-32,-896
-464,-48,-896
-464,-48,-896
-464,-64,-896
-464,-64,-896
-464,-80,-896
-480,-96,-912
-480,-96,-912
-480,-96,-912
-480,-96,-912
-480,-80,-912
-480,-64,-896
-480,-64,-896
-464,-16,-880
-464,-16,-880
-480,0,-848
-480,0,-848
-480,0,-848
-464,-16,-864
-464,-32,-896
-464,-32,-896
-464,-64,-912
-464,-64,-912
-464,-112,-928
-464,-112,-928
-480,-128,-944
-480,-112,-928
-480,-112,-928
-480,-96,-912
-480,-80,-896
-480,-80,-896
