x,y,z
-496,-80,-864
-496,-80,-864
-496,-80,-864
-496,-64,-864
-496,-48,-864
-496,-48,-864
-480,-48,-864
-480,-48,-864
-480,-48,-864
-480,-48,-864
-480,-48,-864
-480,-48,-864
-480,-64,-864
-480,-64,-864
-496,-64,-864
-496,-64,-864
-496,-80,-864
-496,-80,-864
-496,-80,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-80,-864
-496,-80,-864
-496,-80,-880
-496,-64,-864
-496,-64,-864
-496,-64,-880
-496,-64,-880
-480,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-848
-496,-64,-848
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-496,-64,-864
-480,-64,-880
-480,-64,-880
-480,-64,-880
-496,-80,-880
-496,-80,-880
-496,-64,-880
-496,-64,-880
-480,-64,-880
-496,-64,-880
-496,-64,-880
-496,-64,-896
-496,-80,-880
-496,-80,-880
-496,-80,-864
-496,-80,-864
-496,-80,-848
-496,-80,-848
-496,-80,-864
-496,-80,-864
-496,-80,-864
-496,-80,-896
-496,-80,-896
-496,-96,-896
-496,-80,-896
-496,-80,-896
-496,-64,-880
-496,-64,-880
-496,-64,-864
-496,-32,-848
-496,-32,-848
-512,0,-832
-512,0,-832
-512,16,-816
-512,16,-800
-512,16,-800
-496,16,-816
-496,16,-816
-496,0,-832
-496,-16,-848
-496,-16,-848
-496,-48,-880
-496,-48,-880
-512,-80,-896
-496,-96,-928
-496,-96,-928
-496,-112,-912
-496,-112,-912
-512,-128,-896
-528,-112,-864
-528,-112,-864
-528,-80,-832
-512,-64,-800
-512,-64,-800
-512,-32,-784
-512,-32,-784
-496,-16,-800
-496,-16,-800
-480,0,-848
-480,0,-880
-480,0,-880
-480,0,-896
-480,0,-912
-480,0,-912
-480,-16,-912
-480,-16,-912
-480,-32,-896
-496,-48,-880
-496,-48,-880
-496,-64,-864
-496,-64,-864
-512,-64,-848
-512,-64,-848
-512,-64,-848
-512,-64,-848
-512,-64,-848
-512,-64,-848
-496,-64,-864
-496,-64,-864
-496,-64,-896
