x,y,z
-480,-112,-880
-480,-112,-880
-496,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-848
-496,-128,-848
-496,-128,-848
-496,-128,-848
-480,-128,-864
-480,-112,-864
-480,-112,-864
-480,-128,-880
-480,-128,-880
-480,-112,-880
-480,-112,-880
-480,-128,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-496,-112,-864
-496,-112,-864
-480,-112,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-480,-128,-880
-480,-128,-880
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-112,-848
-480,-112,-848
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-496,-112,-864
-496,-112,-864
-496,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-880
-480,-112,-880
-480,-128,-864
-480,-128,-864
-480,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-480,-128,-848
-480,-128,-848
-480,-112,-864
-480,-112,-864
-480,-112,-864
-496,-112,-864
-496,-112,-864
-480,-112,-864
-480,-112,-864
-480,-128,-880
-480,-112,-864
-480,-112,-864
-480,-128,-880
-480,-128,-880
-480,-112,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-864
-496,-128,-848
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-880
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-864
-480,-112,-848
-480,-112,-848
-480,-128,-848
-480,-128,-848
-480,-128,-864
-480,-128,-864
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-848
-480,-128,-848
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-864
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-880
-480,-128,-864
-480,-128,-864
