x,y,z
-64,144,-1008
-64,144,-1008
-64,128,-1008
-64,128,-1008
-64,128,-992
-64,128,-992
-64,128,-992
-64,112,-992
-64,96,-992
-64,96,-992
-64,112,-1008
-64,112,-1008
-64,112,-1008
-48,128,-1008
-48,128,-1008
-64,128,-1008
-64,128,-1008
-64,128,-976
-80,128,-960
-80,128,-960
-80,112,-944
-80,112,-944
-80,112,-960
-64,112,-976
-64,112,-976
-64,112,-992
-64,112,-992
-48,80,-1024
-16,64,-1056
-16,64,-1056
-16,80,-1072
-16,80,-1072
-16,96,-1040
16,48,-880
16,48,-880
48,32,-816
48,32,-816
128,64,-944
224,256,-1072
224,256,-1072
352,496,-1056
384,720,-896
384,720,-896
400,816,-688
400,816,-688
480,896,-720
480,896,-720
576,1088,-864
576,1088,-864
608,1120,-848
704,1120,-864
704,1120,-864
800,976,-784
800,976,-784
864,832,-752
896,704,-816
896,704,-816
928,624,-960
928,624,-960
1088,464,-1120
1296,368,-1136
1296,368,-1136
1488,16,-928
1488,16,-928
1584,-368,-848
1504,-688,-992
1504,-688,-992
1184,-1216,-944
1184,-1216,-944
960,-1072,-1200
896,-896,-1312
896,-896,-1312
816,-912,-1312
816,-912,-1312
688,-928,-1392
512,-912,-1392
512,-912,-1392
368,-864,-1088
320,-656,-864
320,-656,-864
320,-464,-896
320,-464,-896
256,-384,-864
240,-368,-816
240,-368,-816
192,-400,-880
192,-400,-880
176,-384,-976
176,-384,-976
176,-288,-992
192,-192,-960
192,-192,-960
208,-112,-992
208,-112,-992
208,-48,-1008
208,-32,-1024
208,-32,-1024
176,-16,-992
176,-16,-992
176,32,-1008
192,80,-1008
192,80,-1008
240,128,-1008
240,128,-1008
256,176,-1024
240,144,-1024
240,144,-1024
288,112,-992
288,112,-992
288,32,-1040
288,32,-1024
288,32,-1024
272,16,-1024
272,16,-1024
256,0,-992
240,-16,-960
240,-16,-960
256,16,-992
256,16,-992
240,48,-992
256,80,-1056
256,80,-1056
208,64,-1024
208,64,-1024
