x,y,z
-48,-176,-960
-48,-176,-960
-32,-160,-944
-32,-160,-944
-32,-160,-960
-32,-160,-960
-32,-160,-976
-32,-144,-1040
-32,-144,-1040
-32,-144,-1040
-32,-144,-1040
-16,-160,-1008
-16,-160,-1008
-32,-160,-1008
-32,-176,-992
-32,-176,-992
-32,-176,-992
-32,-176,-992
-48,-160,-1104
-48,-176,-992
-48,-176,-992
-64,-192,-896
-64,-192,-896
-64,-176,-880
-64,-192,-832
-64,-192,-832
-48,-160,-848
-48,-160,-848
0,-144,-832
96,-112,-848
96,-112,-848
272,-16,-976
272,-16,-976
448,128,-1376
624,224,-1824
704,112,-2048
736,0,-2000
736,0,-2000
768,-16,-1760
848,64,-1632
848,64,-1632
928,128,-1536
928,128,-1536
944,160,-1536
928,96,-1536
928,96,-1536
912,48,-1472
912,48,-1472
880,32,-1424
816,0,-1392
816,0,-1392
800,32,-1472
800,32,-1472
768,-16,-1328
704,-112,-1280
704,-112,-1280
688,-240,-1248
640,-240,-1024
640,-240,-1024
560,-192,-752
560,-192,-752
448,-144,-480
256,-144,-112
256,-144,-112
0,-144,272
0,-144,272
-176,-128,240
-240,-112,304
-240,-112,304
-304,-96,416
-304,-96,416
-368,-48,560
-368,-48,560
-400,0,592
-448,0,672
-448,0,672
-464,16,688
-464,32,704
-464,32,704
-496,0,896
-496,0,896
-512,48,1040
-528,64,1008
-528,64,1008
-528,112,880
-528,112,880
-544,160,864
-592,176,928
-592,176,928
-608,192,992
-640,192,1040
-640,192,1040
-656,192,944
-656,192,944
-704,176,848
-704,176,848
-736,112,848
-752,96,816
-752,96,816
-752,48,784
-736,64,752
-736,64,752
-720,80,704
-720,80,704
-704,96,688
-688,80,624
-688,80,624
-656,96,528
-656,96,528
-640,112,416
-640,112,336
-640,112,336
-640,96,304
-640,96,224
-624,64,192
-592,64,96
-592,64,96
-592,80,-64
-592,80,-64
-608,0,-176
-624,-80,-288
-624,-80,-288
-624,-112,-384
-624,-112,-384
