x,y,z
-480,64,-848
-480,64,-848
-480,64,-848
-480,64,-848
-480,64,-864
-480,80,-880
-480,80,-880
-464,80,-864
-464,80,-864
-464,80,-880
-464,80,-864
-464,80,-864
-480,64,-864
-480,80,-880
-480,80,-880
-480,80,-880
-480,80,-880
-480,80,-880
-480,64,-880
-480,64,-880
-480,64,-896
-480,64,-896
-496,96,-864
-496,160,-816
-496,160,-816
-464,176,-880
-464,176,-880
-400,80,-928
-224,-112,-992
-224,-112,-992
-32,-352,-1024
-32,-352,-1024
288,-592,-1024
544,-1232,-1312
544,-1232,-1312
496,-2032,-1136
128,-2032,-752
192,-2032,-1280
768,-2032,-1920
768,-2032,-1920
1216,-2032,-1808
1216,-2032,-1808
1600,-2032,-2048
2048,-1856,-1712
2048,-1856,-1712
2048,-736,-1168
2048,-736,-1168
2048,240,-1296
2048,928,-1472
2048,928,-1472
2048,1552,-1120
2048,1552,-1120
2048,1952,-672
1728,2032,-224
1728,2032,-224
1264,1856,96
1264,1856,96
992,1712,48
816,1680,-240
816,1680,-240
640,1584,-464
640,1584,-464
448,1440,-528
208,1328,-464
208,1328,-464
0,1200,-352
0,1200,-352
-160,1024,-336
-256,864,-352
-256,864,-352
-320,704,-464
-320,704,-464
-336,672,-576
-352,752,-672
-352,752,-672
-352,832,-672
-352,832,-672
-352,832,-656
-352,800,-656
-352,800,-656
-368,768,-656
-368,768,-656
-368,720,-640
-384,656,-640
-384,656,-640
-400,640,-656
-400,656,-672
-400,656,-672
-400,656,-656
-400,656,-656
-416,656,-640
-416,640,-608
-416,640,-608
-416,624,-592
-416,624,-592
-400,624,-624
-416,624,-608
-416,624,-608
-416,640,-608
-416,640,-608
-416,640,-608
-448,640,-624
-448,640,-624
-448,624,-640
-448,624,-640
-464,608,-656
-432,624,-672
-432,624,-672
-432,640,-656
-432,640,-656
-416,672,-672
-416,672,-672
-400,672,-672
-400,672,-672
-400,688,-640
-384,688,-624
-384,688,-624
-384,704,-624
-384,704,-624
