x,y,z
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-992
-192,-80,-992
-192,-80,-992
-192,-80,-992
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-976
-192,-80,-960
-176,-80,-992
-176,-80,-992
-144,-80,-992
-144,-80,-992
-128,-112,-992
-64,-112,-1056
-64,-112,-1056
64,-48,-1056
64,-48,-1056
272,-16,-1040
560,-64,-992
560,-64,-992
896,-208,-1024
896,-208,-1024
1152,-592,-1104
1168,-1104,-1024
1168,-1104,-1024
1200,-1280,-752
1200,-1280,-752
1344,-1232,-736
1392,-1392,-864
1392,-1392,-864
1424,-1792,-1072
1664,-2032,-1552
1664,-2032,-1552
2048,-2032,-1584
2048,-2032,-1584
2048,-1520,-1872
2048,-416,-2000
2048,-416,-2000
2048,-112,-1744
2048,-112,-1744
2048,-320,-1200
2048,-320,-1200
2048,-304,-560
2048,-304,-560
2048,-112,-512
2048,624,-656
2048,624,-656
2048,1392,-512
2048,1392,-512
1696,2016,-256
1136,2048,-256
1136,2048,-256
768,2048,-256
768,2048,-256
560,1936,-336
416,1456,-704
416,1456,-704
240,1072,-1088
48,656,-1248
48,656,-1248
-112,320,-1232
-112,320,-1232
-288,192,-1056
-448,192,-912
-448,192,-912
-560,144,-832
-608,64,-768
-656,48,-688
-656,48,-688
-656,96,-624
-640,176,-608
-640,176,-608
-592,192,-688
-592,192,-688
-544,208,-784
-528,208,-848
-528,208,-848
-528,176,-912
-528,176,-912
-544,144,-912
-560,112,-848
-560,112,-848
-592,112,-800
-592,112,-768
-592,112,-768
-592,144,-752
-592,144,-752
-608,128,-752
-608,128,-752
-608,128,-752
-608,128,-784
-608,128,-784
-608,144,-784
-608,128,-784
-608,128,-784
-592,128,-768
-592,128,-768
-592,144,-784
-592,160,-800
-592,160,-800
-592,160,-816
-592,160,-816
-592,160,-816
-592,144,-816
-592,144,-816
-592,160,-800
-592,160,-800
-576,176,-784
-560,192,-800
-560,192,-800
-544,208,-816
-544,208,-816
-544,192,-848
-544,192,-848
-560,192,-848
