x,y,z
-208,144,-944
-208,144,-944
-208,160,-960
-208,160,-960
-192,160,-960
-192,160,-960
-176,176,-944
-176,176,-944
-176,176,-928
-160,224,-944
-160,224,-944
-96,272,-912
64,160,-800
64,160,-800
304,-96,-848
304,-96,-848
720,-496,-992
1056,-1264,-1248
1056,-1264,-1248
976,-1904,-1136
976,-1904,-1136
640,-2032,-656
624,-2032,-560
624,-2032,-560
1168,-2032,-1184
1168,-2032,-1184
1744,-2032,-1696
2048,-1776,-2048
2048,-1776,-2048
2048,-1840,-2048
2048,-1840,-2048
2048,-1376,-1520
2048,-656,-1104
2048,-656,-1104
2048,32,-1248
2048,32,-1248
2048,864,-1792
2048,1600,-1728
2048,1600,-1728
2048,1952,-1456
2048,1952,-1456
2048,1792,-1136
1536,1472,-768
1536,1472,-768
1104,1248,-544
1104,1248,-544
768,1232,-528
496,1168,-640
496,1168,-640
272,1024,-784
272,1024,-784
112,720,-896
0,448,-976
0,448,-976
-128,320,-944
-128,320,-944
-240,272,-912
-304,208,-912
-304,208,-912
-336,176,-848
-352,208,-816
-352,208,-816
-336,192,-864
-336,192,-864
-336,192,-912
-336,192,-912
-336,208,-896
-368,112,-896
-368,112,-896
-368,16,-912
-384,48,-880
-384,48,-880
-416,80,-848
-416,80,-848
-432,64,-896
-432,48,-912
-432,48,-912
-448,32,-896
-496,32,-896
-496,32,-896
-528,16,-864
-528,16,-864
-544,-16,-848
-560,-48,-848
-560,-48,-848
-560,-64,-864
-560,-64,-864
-560,-48,-864
-544,-32,-848
-544,-32,-848
-528,0,-832
-528,0,-832
-512,32,-832
-480,64,-864
-480,64,-864
-464,80,-880
-448,80,-880
-448,80,-880
-432,112,-896
-432,112,-896
-384,176,-944
-352,224,-960
-352,224,-960
-320,208,-976
-320,208,-976
-272,320,-992
-288,368,-880
-288,368,-880
-272,304,-880
-272,304,-880
-240,256,-928
-256,128,-944
-256,128,-944
-288,112,-944
-288,112,-944
-304,96,-880
-368,80,-912
-368,80,-912
-400,-48,-992
-400,-48,-992
-432,-128,-944
-464,-80,-832
-464,-80,-832
