x,y,z
-864,0,-544
-864,-16,-528
-864,0,-512
-864,0,-512
-864,0,-480
-864,0,-480
-864,-16,-480
-864,-16,-480
-864,-16,-464
-848,0,-448
-848,0,-448
-848,16,-448
-848,16,-448
-848,32,-432
-864,16,-432
-864,16,-432
-864,16,-448
-864,16,-448
-848,0,-464
-848,0,-464
-832,0,-416
-816,0,-352
-816,0,-352
-768,-16,-256
-704,-16,-176
-704,-16,-176
-608,-16,-96
-608,-16,-96
-496,-32,0
-496,-32,0
-384,-16,128
-384,-16,128
-272,32,240
-176,112,304
-176,112,304
-64,160,304
-64,160,304
48,80,224
160,0,160
160,0,160
304,16,32
304,16,32
480,112,-48
608,96,-112
608,96,-112
768,-96,-48
768,-96,-48
1136,-240,-96
1552,-288,-384
1552,-288,-384
1840,-160,-736
2048,-16,-1120
2048,-16,-1120
2048,80,-1536
2048,80,-1536
2048,128,-1808
2048,0,-1904
2048,0,-1904
2048,-32,-1952
2048,-32,-1952
1888,32,-1712
1728,80,-1504
1728,80,-1504
1600,32,-1408
1600,32,-1408
1520,-48,-1312
1520,-48,-1312
1520,-48,-1360
1616,208,-1984
1616,208,-1984
1712,448,-2048
1712,448,-2048
1632,128,-2048
1328,-176,-1216
1328,-176,-1216
1040,-192,-528
1040,-192,-528
832,-160,0
736,-144,304
736,-144,304
720,-128,272
720,-128,272
736,-144,96
736,-144,96
752,-144,-80
784,-128,-256
784,-128,-256
816,-96,-448
848,-32,-672
848,-32,-672
864,16,-896
864,16,-896
880,48,-1008
896,48,-960
896,48,-960
880,-16,-752
880,-16,-752
848,0,-640
848,0,-640
816,0,-544
768,-32,-464
768,-32,-464
736,-64,-416
720,-128,-432
720,-128,-432
720,-144,-512
720,-144,-512
736,-144,-624
736,-144,-720
736,-144,-720
720,-144,-784
720,-144,-784
720,-144,-784
720,-144,-784
720,-144,-752
736,-128,-752
736,-128,-752
736,-96,-784
736,-96,-784
752,-80,-752
752,-80,-752
752,-64,-784
768,-64,-848
768,-64,-848
768,-32,-848
