x,y,z
-880,16,-480
-896,16,-464
-896,16,-464
-896,32,-464
-880,48,-448
-880,48,-448
-864,48,-464
-848,32,-448
-848,32,-448
-848,32,-432
-848,32,-432
-848,48,-432
-880,48,-448
-880,48,-448
-896,48,-448
-896,48,-448
-896,16,-448
-880,-32,-480
-880,-64,-464
-832,-96,-432
-832,-96,-432
-800,-112,-336
-800,-112,-336
-736,-128,-240
-640,-192,-64
-640,-192,-64
-496,-224,160
-496,-224,160
-336,-176,384
-192,-48,704
-192,-48,704
32,64,960
288,64,976
288,64,976
528,192,720
528,192,720
736,304,416
736,304,416
944,208,304
1104,48,256
1104,48,256
1232,-32,80
1536,-160,-304
1536,-160,-304
1824,-384,-864
1824,-384,-864
2048,-528,-1344
2048,-320,-1664
2048,-320,-1664
2048,48,-2016
2048,48,-2016
2048,176,-2048
2048,160,-2048
2048,160,-2048
1920,176,-2048
1920,176,-2048
1744,144,-1920
1744,144,-1920
1584,128,-1760
1424,208,-1664
1424,208,-1664
1312,256,-1520
1216,208,-1360
1216,208,-1360
1120,160,-1232
1120,160,-1232
1040,128,-1088
992,96,-992
992,96,-992
928,64,-912
928,64,-912
880,16,-832
848,0,-752
848,0,-752
848,0,-688
848,0,-688
832,16,-672
832,0,-704
832,0,-704
832,-32,-768
832,-64,-784
832,-64,-784
832,-80,-752
832,-80,-752
816,-80,-704
816,-80,-704
800,-80,-688
784,-64,-688
784,-64,-688
768,-48,-672
752,-32,-656
752,-32,-656
720,-32,-640
704,-32,-592
688,-48,-608
688,-48,-608
688,-48,-640
688,-48,-656
688,-48,-656
688,-64,-688
688,-64,-688
688,-48,-720
688,-32,-736
688,-32,-736
688,-32,-768
688,-48,-752
688,-48,-752
704,-80,-736
704,-80,-736
704,-112,-752
704,-112,-752
720,-112,-752
720,-112,-752
736,-112,-752
736,-112,-752
736,-112,-752
736,-128,-752
736,-128,-752
720,-128,-768
704,-144,-800
704,-144,-800
688,-112,-816
688,-112,-816
672,-96,-800
