x,y,z
-912,32,-496
-912,32,-480
-912,32,-480
-912,16,-464
-912,16,-464
-912,16,-464
-896,32,-464
-896,32,-464
-896,32,-464
-896,32,-464
-896,32,-432
-880,48,-432
-880,48,-432
-864,80,-416
-848,64,-400
-848,64,-400
-848,64,-368
-848,64,-368
-816,48,-336
-816,48,-336
-768,32,-288
-736,64,-192
-736,64,-192
-688,32,-112
-640,16,-16
-640,16,-16
-560,-16,64
-560,-16,64
-432,0,336
-432,0,336
-336,16,320
-336,16,320
-208,-16,320
-48,-32,320
-48,-32,320
80,80,224
80,80,224
256,144,48
256,144,48
512,176,-272
640,224,-496
640,224,-496
656,176,-352
656,176,-352
736,32,-272
736,32,-272
912,-96,-368
912,-96,-368
1216,-192,-640
1488,-256,-1088
1488,-256,-1088
1616,-240,-1392
1616,-240,-1392
1664,-128,-1504
1744,-16,-1680
1744,-16,-1680
1792,48,-1872
1792,0,-1904
1792,0,-1904
1728,32,-1792
1728,32,-1792
1696,128,-1776
1696,128,-1776
1616,208,-1776
1472,240,-1536
1472,240,-1536
1312,320,-1344
1152,304,-1232
1152,304,-1232
1088,160,-1376
1088,160,-1376
1120,80,-1536
1120,-16,-1584
1120,-16,-1584
1088,-96,-1328
1088,-96,-1328
1008,-96,-928
912,-112,-544
912,-112,-544
864,-160,-256
864,-160,-256
816,-160,-144
816,-160,-144
784,-144,-144
752,-128,-192
752,-128,-192
736,-96,-288
736,-48,-400
736,-48,-400
752,-16,-576
752,-16,-576
768,0,-736
784,0,-800
784,0,-800
784,0,-848
784,0,-848
800,-16,-864
800,-48,-832
800,-48,-832
800,-80,-800
800,-80,-800
784,-96,-768
768,-80,-736
752,-80,-672
736,-80,-656
736,-80,-656
720,-64,-640
720,-64,-640
720,-48,-656
720,-48,-656
720,-32,-656
720,-32,-672
720,-32,-672
720,-32,-704
720,-32,-720
720,-32,-720
704,0,-768
704,0,-768
704,16,-752
704,0,-784
704,0,-784
688,0,-800
688,0,-800
688,0,-800
688,0,-816
