x,y,z
912,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-496
896,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-512
880,-96,-512
880,-96,-512
880,-96,-512
880,-96,-512
864,-96,-512
864,-96,-512
880,-96,-512
864,-96,-512
864,-96,-512
864,-96,-512
864,-96,-512
864,-96,-528
864,-96,-528
864,-96,-528
880,-96,-528
880,-96,-528
864,-96,-528
864,-96,-528
864,-96,-544
864,-96,-528
864,-96,-528
864,-96,-528
864,-96,-528
864,-80,-528
848,-96,-496
848,-96,-496
864,-96,-528
864,-96,-528
864,-112,-528
848,-112,-528
848,-112,-528
848,-112,-528
864,-112,-528
864,-112,-528
864,-112,-512
864,-112,-512
864,-112,-528
864,-112,-528
864,-112,-528
880,-112,-528
880,-112,-528
880,-80,-512
880,-96,-512
880,-96,-512
896,-96,-496
896,-96,-496
896,-96,-496
896,-96,-496
896,-96,-496
880,-96,-496
880,-96,-496
864,-96,-480
864,-96,-480
896,-96,-496
896,-96,-496
880,-96,-496
896,-96,-496
896,-96,-496
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-80,-480
896,-80,-480
896,-80,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
896,-96,-480
880,-96,-480
880,-96,-480
896,-96,-496
896,-96,-496
896,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-496
880,-96,-480
880,-96,-480
880,-96,-496
896,-96,-496
896,-96,-496
896,-96,-496
880,-96,-480
880,-96,-480
880,-96,-496
880,-96,-496
880,-96,-480
880,-96,-480
880,-96,-496
880,-96,-496
896,-80,-496
896,-80,-496
896,-80,-496
896,-80,-496
912,-96,-512
912,-96,-512
864,-80,-480
864,-80,-480
896,-80,-496
912,-80,-496
912,-80,-496
896,-80,-496
896,-80,-496
896,-80,-496
880,-80,-496
