x,y,z
944,16,-336
960,16,-336
960,16,-336
960,16,-336
960,16,-336
960,16,-336
960,0,-336
960,0,-336
960,0,-336
960,16,-336
960,16,-336
960,16,-336
960,16,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-336
944,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-352
960,0,-352
960,0,-336
960,0,-336
960,0,-352
960,0,-352
960,0,-352
960,0,-352
960,0,-352
960,0,-352
960,0,-336
944,0,-352
960,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-352
944,0,-336
944,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-336
960,0,-352
960,0,-352
960,0,-336
960,0,-336
960,0,-336
960,0,-352
960,0,-352
960,0,-336
960,0,-336
960,0,-352
960,0,-352
960,0,-352
960,0,-352
960,0,-352
944,0,-352
944,0,-352
944,0,-352
960,0,-352
960,0,-352
944,0,-368
944,0,-352
944,0,-352
944,0,-384
944,0,-384
944,0,-368
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
928,0,-416
944,0,-384
944,0,-384
928,0,-400
928,0,-400
944,0,-384
928,0,-400
928,0,-400
944,0,-384
944,0,-384
928,0,-400
928,-16,-384
928,-16,-384
944,0,-400
944,0,-400
944,0,-400
944,0,-384
944,0,-384
928,0,-400
928,0,-400
928,0,-384
944,0,-400
944,0,-400
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-384
944,0,-352
944,0,-368
