x,y,z
-144,80,-992
-144,80,-992
-144,80,-992
-144,80,-992
-144,96,-992
-144,96,-992
-144,96,-992
-144,80,-992
-144,80,-992
-144,48,-1008
-144,48,-1008
-144,64,-1024
-128,80,-992
-128,80,-992
-144,48,-992
-144,48,-992
-128,96,-1008
-128,112,-1008
-128,112,-1008
-128,96,-1008
-128,96,-1008
-144,96,-1008
-160,80,-992
-160,80,-992
-176,32,-992
-208,0,-992
-208,0,-992
-256,-96,-928
-256,-96,-928
-320,-352,-960
-320,-352,-960
-304,-752,-1184
-80,-656,-1296
-80,-656,-1296
144,-128,-1024
432,496,-784
432,496,-784
768,1056,-688
768,1056,-688
1136,1584,-672
1520,2048,-1024
1520,2048,-1024
1760,2048,-1344
1760,2048,-1344
1904,1872,-1680
2048,1872,-1712
2048,1872,-1712
2048,2048,-1184
2048,2048,-1184
2048,2048,-656
2048,1680,-528
2048,1680,-528
2048,288,-960
2048,288,-960
2048,-656,-1360
2048,-1344,-1312
2048,-1344,-1312
2048,-1888,-848
2048,-1888,-848
2048,-2032,-1152
2048,-2032,-1248
2048,-2032,-1248
1648,-2032,-1184
1200,-2032,-1248
1200,-2032,-1248
896,-1712,-1168
896,-1712,-1168
816,-912,-928
944,-336,-1072
944,-336,-1072
544,-544,-880
544,-544,-880
592,-336,-912
592,-336,-912
464,-384,-1024
352,-336,-1040
352,-336,-1040
272,-48,-992
272,-48,-992
208,-96,-992
160,-80,-1008
160,-80,-1008
128,-80,-1040
128,-80,-1040
96,-112,-1104
80,-96,-1104
80,-96,-1104
80,-16,-1056
80,48,-1056
80,48,-1056
96,48,-1024
96,48,-1024
80,0,-1056
80,-64,-1024
80,-64,-1024
112,-112,-992
112,-112,-992
128,-96,-992
128,-96,-992
128,-128,-976
160,-128,-992
160,-128,-992
192,-160,-1008
192,-160,-1008
208,-240,-1072
208,-288,-1104
208,-288,-1104
208,-384,-1120
208,-384,-1120
192,-512,-1104
192,-512,-1104
272,-480,-1184
288,-512,-1136
288,-512,-1136
256,-544,-1056
256,-544,-1056
272,-464,-1040
288,-352,-992
288,-352,-992
272,-288,-928
272,-288,-928
272,-96,-960
240,48,-1008
240,48,-1008
144,-48,-912
