x,y,z
-192,64,-992
-208,64,-992
-192,64,-992
-192,64,-992
-208,48,-992
-208,48,-992
-208,48,-992
-208,64,-976
-208,64,-976
-208,64,-992
-208,64,-992
-208,48,-1008
-208,64,-992
-208,64,-992
-208,80,-1008
-208,80,-1008
-208,64,-992
-224,64,-992
-224,64,-992
-240,80,-976
-240,80,-976
-256,112,-944
-304,96,-912
-304,96,-912
-352,112,-944
-432,-32,-768
-432,-32,-768
-528,-560,-496
-320,-512,-848
48,-416,-1008
48,-416,-1008
464,80,-896
768,496,-640
768,496,-640
1056,768,-736
1344,1248,-752
1344,1248,-752
1664,1952,-688
1664,1952,-688
1776,2048,-464
1920,1600,-640
1920,1600,-640
2048,1104,-1120
2048,1104,-1120
2048,848,-1536
2048,1408,-1616
2048,1408,-1616
2048,1584,-1184
2048,1584,-1184
2048,688,-720
2048,-832,-224
2048,-832,-224
2048,-2032,-272
2048,-2032,-272
2048,-2032,-1088
2048,-2032,-2048
2048,-2032,-2048
1968,-2032,-2048
1968,-2032,-2048
656,-2032,-1392
656,-2032,-1392
432,-2032,-944
720,-1280,-720
720,-1280,-720
464,-1104,-656
368,-848,-608
368,-848,-608
352,-608,-608
288,-576,-752
288,-576,-752
240,-528,-896
240,-528,-896
224,-464,-976
176,-464,-1024
176,-464,-1024
112,-448,-1072
112,-448,-1072
48,-416,-1104
16,-352,-1136
16,-352,-1136
0,-240,-1120
0,-240,-1120
-32,-112,-1088
-64,-64,-1072
-64,-64,-1072
-48,-32,-1120
-48,-32,-1120
-48,-64,-1152
-48,-128,-1088
-48,-128,-1088
-48,-112,-1072
-48,-112,-1072
-32,-128,-1040
-32,-144,-1040
-32,-144,-1040
-48,-176,-1088
-64,-240,-1040
-16,-160,-1008
-16,-112,-992
-16,-112,-992
-48,-128,-960
-48,-128,-960
-64,-160,-960
-64,-176,-992
-64,-176,-992
-48,-176,-1024
-48,-176,-1024
-16,-160,-1008
-16,-160,-1008
-32,-176,-1024
-48,-176,-1056
-48,-176,-1056
-32,-144,-1072
-32,-144,-1072
-48,-160,-1072
-48,-176,-1056
-48,-176,-1056
-48,-160,-1040
-48,-160,-1040
-64,-192,-1008
-48,-240,-1008
-48,-240,-1008
-64,-256,-992
-64,-256,-992
