x,y,z
-240,112,-992
-240,112,-976
-240,112,-976
-240,128,-960
-240,128,-960
-240,128,-960
-224,128,-960
-224,128,-960
-224,128,-944
-224,128,-944
-224,128,-944
-208,144,-960
-208,144,-960
-208,128,-960
-208,112,-976
-208,112,-976
-224,112,-976
-224,112,-976
-224,112,-976
-240,112,-992
-240,112,-992
-240,112,-992
-256,96,-992
-256,96,-992
-240,96,-992
-240,96,-992
-240,96,-992
-240,96,-992
-240,96,-992
-240,96,-992
-240,96,-992
-224,96,-976
-224,96,-976
-224,96,-976
-224,112,-960
-224,112,-960
-224,112,-928
-240,112,-912
-240,112,-912
-240,160,-896
-240,160,-896
-288,64,-880
-272,112,-880
-272,112,-880
-272,48,-848
-272,48,-848
-208,48,-816
-96,112,-800
-96,112,-800
96,64,-704
496,176,-800
496,176,-800
1024,784,-1072
1024,784,-1072
1408,1616,-1104
1696,2048,-880
1696,2048,-880
2000,2048,-288
2000,2048,-288
2048,2048,80
2048,2048,-208
2048,2048,-208
2048,1424,-720
2048,1424,-720
2048,304,-1312
2048,-752,-1616
2048,-752,-1616
2048,-2032,-1264
2048,-2032,-1264
2048,-2032,-1280
2048,-2032,-1968
1728,-2032,-1648
736,-2032,-752
736,-2032,-752
576,-1888,-960
624,-880,-1424
624,-880,-1424
496,-768,-1296
496,-768,-1296
416,-560,-960
304,-496,-864
304,-496,-864
144,-464,-704
144,-464,-704
192,-304,-752
112,-256,-768
112,-256,-768
64,-256,-768
64,-256,-768
16,-192,-816
-32,-112,-912
-32,-112,-912
-32,-96,-928
-32,-96,-928
-32,-80,-960
-64,-128,-992
-64,-128,-992
-64,-96,-1024
-64,-48,-1040
-64,-48,-1040
-80,0,-1024
-80,0,-1024
-80,48,-1008
-96,32,-992
-96,32,-992
-112,16,-1008
-112,16,-1008
-96,0,-992
-96,-16,-1008
-96,-16,-1008
-64,-16,-1024
-64,-16,-1024
-32,16,-1040
-32,-16,-1072
-32,-16,-1072
-16,-64,-1088
-16,-64,-1088
0,-96,-1104
0,-96,-1104
48,-96,-1120
32,-144,-1104
32,-144,-1104
32,-176,-1056
32,-176,-1056
