x,y,z
-672,48,-704
-672,64,-704
-672,64,-704
-672,64,-704
-672,64,-672
-672,64,-672
-688,48,-672
-688,16,-688
-688,16,-688
-704,32,-640
-704,32,-640
-720,16,-640
-720,48,-640
-720,48,-640
-720,32,-688
-736,16,-736
-736,16,-736
-736,32,-720
-736,32,-720
-720,48,-688
-720,48,-688
-736,32,-624
-720,32,-432
-720,32,-432
-688,48,-240
-640,32,16
-640,32,16
-592,0,272
-592,0,272
-496,48,400
-496,48,400
-432,48,512
-368,32,496
-368,32,496
-256,96,352
-112,144,160
-112,144,160
32,64,-80
32,64,-80
256,-48,-176
256,-48,-176
608,-160,-336
1056,-240,-576
1056,-240,-576
1504,-240,-1008
1504,-240,-1008
1776,0,-1536
1776,240,-2048
1776,240,-2048
1648,400,-2048
1648,400,-2048
1536,288,-1984
1536,288,-1984
1440,32,-1616
1376,560,-2048
1376,560,-2048
1808,1168,-2048
1808,1168,-2048
1040,-128,-688
1040,-128,-688
832,64,-640
752,208,-720
752,208,-720
704,176,-608
624,-48,-512
624,-48,-512
640,-96,-576
640,-96,-576
688,-48,-560
736,16,-544
736,16,-544
768,32,-608
768,32,-608
800,0,-688
800,0,-688
832,48,-768
832,0,-720
832,0,-720
816,16,-752
816,16,-752
800,32,-736
816,32,-704
816,32,-704
816,16,-672
816,16,-672
816,-16,-672
800,-16,-688
784,-32,-672
784,-48,-608
784,-48,-608
784,-32,-656
768,-16,-672
768,-16,-672
784,0,-688
784,0,-688
816,48,-768
816,16,-784
816,16,-784
816,-16,-816
816,-16,-816
832,16,-864
864,64,-912
864,64,-912
896,48,-880
896,48,-880
928,16,-864
912,16,-944
912,16,-944
896,-16,-1104
896,-16,-1104
880,-64,-1104
880,-48,-1152
880,-48,-1152
832,-32,-1072
832,-32,-1072
816,32,-1040
784,64,-1088
784,64,-1088
720,80,-1056
720,80,-1056
592,-64,-848
480,0,-992
480,0,-992
352,240,-1024
