x,y,z
-624,-16,-752
-624,-16,-752
-624,0,-752
-624,0,-752
-624,0,-752
-624,-16,-768
-624,-16,-768
-624,0,-768
-624,0,-768
-624,16,-784
-608,0,-800
-608,0,-800
-608,0,-768
-608,0,-768
-608,-16,-752
-608,-16,-752
-608,-16,-720
-592,-16,-688
-592,-16,-688
-576,16,-560
-560,-32,-448
-560,-32,-448
-528,-80,-352
-528,-80,-352
-464,-48,-288
-416,0,-192
-416,0,-192
-384,0,-64
-384,0,-64
-320,16,16
-208,32,64
-208,32,64
-112,64,-48
-112,64,-48
0,64,-240
0,64,-240
112,-64,-688
160,-240,-912
160,-240,-912
272,-112,-960
272,-112,-960
336,-144,-1040
432,-128,-1328
432,-128,-1328
464,0,-1600
464,0,-1600
480,0,-1536
480,-16,-1440
480,-16,-1440
544,0,-1344
544,0,-1344
624,96,-1504
656,176,-1728
656,176,-1728
640,160,-1856
624,128,-1744
624,128,-1744
608,128,-1552
608,128,-1552
592,128,-1424
592,128,-1424
576,128,-1280
576,144,-1152
576,144,-1152
560,128,-1088
528,112,-1056
528,112,-1056
512,80,-976
512,80,-976
512,64,-912
512,64,-896
512,64,-896
512,64,-896
512,64,-896
512,80,-912
528,96,-944
528,96,-944
512,64,-928
512,64,-928
496,48,-896
480,32,-880
480,32,-880
464,48,-896
464,48,-896
464,48,-896
432,32,-880
432,32,-880
432,16,-864
432,32,-912
432,32,-912
432,32,-976
432,32,-976
432,32,-1008
432,32,-1008
432,32,-1024
432,32,-1024
416,80,-992
400,64,-1024
400,64,-1024
384,48,-1040
384,48,-1040
352,32,-1024
320,16,-1008
320,16,-1008
304,48,-1072
304,48,-1072
304,64,-1120
288,48,-1120
288,48,-1120
272,48,-1152
272,48,-1152
256,32,-1152
224,0,-1072
224,0,-1072
176,16,-1040
176,16,-1040
160,48,-1024
128,48,-1056
128,48,-1056
64,-16,-992
64,-16,-992
16,0,-944
16,0,-944
0,-32,-944
