x,y,z
-656,0,-736
-656,0,-736
-656,0,-720
-672,0,-720
-672,0,-720
-656,0,-720
-656,0,-720
-672,16,-704
-672,16,-704
-672,16,-704
-656,0,-720
-656,0,-720
-672,0,-704
-672,16,-704
-672,16,-704
-672,16,-704
-672,16,-704
-672,0,-704
-672,0,-688
-672,0,-688
-672,0,-656
-656,0,-624
-656,0,-624
-656,-16,-592
-656,-16,-592
-656,-16,-576
-624,-48,-528
-624,-48,-528
-624,-64,-480
-624,-64,-480
-592,-80,-336
-576,-112,-224
-576,-112,-224
-544,-160,-64
-544,-160,-64
-464,-128,128
-368,-80,240
-368,-80,240
-112,-32,736
-112,-32,736
144,128,544
464,208,-48
464,208,-48
768,112,-624
768,112,-624
1024,32,-1088
1216,-80,-1376
1216,-80,-1376
1280,-96,-1680
1280,-96,-1680
1248,112,-2048
1120,96,-2048
1120,96,-2048
1040,-128,-1968
1040,-128,-1968
912,-352,-1840
832,-240,-1696
832,-240,-1696
800,-80,-1456
800,-80,-1456
816,0,-1248
800,-32,-1168
800,-32,-1168
752,-144,-1168
752,-144,-1168
752,-160,-1184
752,-128,-1200
752,-128,-1200
752,-96,-1088
736,-64,-960
736,-64,-960
736,-32,-864
736,-32,-864
720,-16,-832
688,-32,-800
688,-32,-800
688,-64,-752
688,-64,-752
688,-80,-752
672,-80,-768
672,-80,-768
688,-64,-800
688,-64,-800
688,-48,-800
688,-64,-768
688,-64,-768
672,-64,-752
672,-64,-752
656,-64,-736
656,-48,-752
656,-48,-752
640,-48,-752
640,-48,-752
624,-48,-784
624,-48,-784
640,-48,-736
624,-48,-720
624,-48,-720
624,-48,-784
624,-32,-912
624,-32,-912
640,-16,-944
640,-16,-944
624,-32,-880
608,-32,-880
608,-32,-880
592,-32,-912
592,-32,-912
592,16,-992
592,16,-944
592,16,-944
592,-16,-864
544,-16,-912
528,0,-960
528,32,-976
528,32,-976
512,16,-944
480,0,-896
480,0,-896
448,32,-912
448,32,-912
432,32,-912
432,32,-912
