x,y,z
-48,-16,-992
-48,-16,-992
-48,-16,-1008
-48,-16,-1008
-48,0,-1008
-48,0,-1008
-64,0,-992
-48,0,-992
-48,0,-992
-48,0,-992
-48,0,-1008
-48,0,-1008
-64,-16,-1008
-64,-16,-1008
-48,0,-1008
-48,0,-992
-48,0,-992
-48,0,-1008
-48,0,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,0,-1008
-48,0,-1008
-48,-16,-1008
-48,-16,-992
-48,-16,-992
-48,-16,-1008
-48,-16,-1008
-64,0,-1008
-48,-16,-992
-48,-16,-992
-48,0,-992
-48,0,-992
-48,0,-1008
-48,0,-1008
-48,0,-1008
-48,0,-992
-48,0,-992
-48,-16,-992
-48,-16,-1008
-48,-16,-1008
-48,-16,-992
-48,-16,-992
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,-16,-1008
-48,0,-1008
-48,0,-1008
-48,0,-1008
-48,-16,-1024
-48,0,-1024
-48,0,-1024
-48,0,-1024
-32,16,-1008
-32,48,-1024
-32,48,-1024
-48,16,-976
-48,16,-976
-32,16,-1008
-48,-16,-1024
-48,-16,-1024
-48,0,-1008
-48,0,-1008
-48,0,-960
-48,16,-960
-48,16,-960
-32,0,-944
-32,0,-944
-48,-16,-944
-48,-32,-960
-48,-32,-960
-48,-48,-976
-48,-32,-992
-48,-32,-992
-16,-16,-1056
-16,-16,-1056
-16,0,-1072
0,16,-1040
0,16,-1040
16,32,-1056
16,32,-1056
0,-16,-1040
-16,-64,-1008
-16,-64,-1008
0,-32,-992
0,-32,-992
16,-16,-992
16,-16,-992
16,-16,-976
32,0,-1008
32,0,-1008
32,0,-1008
16,-16,-992
16,-16,-992
16,-16,-1024
16,-16,-1024
16,-16,-1024
16,-16,-1024
16,-16,-1024
16,-16,-1008
16,-16,-1008
16,-32,-1024
16,-32,-1008
16,-32,-1008
0,-32,-992
0,-32,-992
0,-16,-976
0,-16,-976
0,-16,-976
0,-32,-976
0,-32,-976
0,0,-992
16,16,-1008
