x,y,z
-208,80,-976
-208,80,-976
-208,80,-992
-208,80,-992
-208,64,-992
-224,80,-1008
-224,80,-1008
-224,80,-1008
-224,80,-1008
-224,48,-976
-256,16,-960
-256,16,-960
-256,0,-960
-256,0,-960
-256,32,-960
-256,32,-976
-256,32,-976
-240,48,-992
-240,48,-992
-240,80,-992
-224,112,-1008
-224,112,-1008
-208,128,-1024
-208,128,-1024
-160,64,-1040
-144,-32,-912
-144,-32,-912
16,-496,-656
16,-496,-656
176,-656,-624
304,-736,-640
304,-736,-640
432,-912,-640
432,-912,-640
336,-1376,-800
336,-1376,-800
224,-1664,-1072
160,-1744,-1344
160,-1744,-1344
176,-1648,-1376
288,-1520,-1312
288,-1520,-1312
496,-1248,-1264
496,-1248,-1264
656,-1024,-1168
784,-912,-1072
784,-912,-1072
944,-640,-976
992,-320,-592
992,-320,-592
992,-80,-416
992,-80,-416
992,80,-480
992,80,-480
1024,352,-608
992,608,-784
992,608,-784
912,976,-880
832,1088,-896
832,1088,-896
832,1296,-864
832,1296,-864
752,1232,-720
608,960,-688
608,960,-688
512,816,-704
512,816,-704
368,752,-768
272,672,-816
272,672,-816
208,576,-880
208,576,-880
208,544,-832
144,464,-896
144,464,-896
144,496,-960
128,496,-1040
128,496,-1040
96,448,-1040
96,448,-1040
80,400,-1008
80,384,-992
80,384,-992
80,432,-928
80,432,-928
64,464,-928
64,464,-928
48,432,-960
48,384,-944
48,384,-944
48,384,-944
48,368,-976
48,368,-976
96,384,-976
96,384,-976
112,448,-928
144,544,-912
144,544,-912
160,560,-912
160,560,-912
192,592,-928
208,624,-944
208,592,-944
144,528,-912
144,528,-912
80,464,-912
32,384,-928
32,384,-928
-32,208,-928
-32,208,-928
-64,192,-1008
-80,256,-1008
-80,256,-1008
-128,240,-928
-128,240,-928
-144,240,-880
-144,240,-880
-160,160,-896
-160,128,-960
-160,128,-960
-144,160,-960
-144,160,-960
-128,176,-928
-128,176,-928
