x,y,z
-752,192,-592
-768,192,-608
-768,192,-624
-768,192,-624
-768,176,-640
-768,176,-640
-784,176,-640
-768,208,-640
-768,208,-640
-800,208,-624
-800,208,-624
-800,208,-592
-800,240,-592
-800,240,-592
-800,240,-576
-800,240,-576
-816,208,-544
-800,192,-512
-800,192,-512
-816,176,-464
-816,176,-464
-816,144,-416
-816,144,-416
-784,128,-336
-784,32,-160
-784,32,-160
-608,-32,368
-608,-32,368
-464,-48,992
-464,-48,992
-224,-224,1728
-224,-224,1728
176,-160,1856
592,-80,1536
592,-80,1536
1120,-256,704
1120,-256,704
1664,-208,64
2048,32,-512
2048,32,-512
2048,144,-976
2048,144,-976
2048,528,-1232
2048,720,-1424
2048,720,-1424
2048,976,-2048
2048,976,-2048
1968,640,-2048
2048,2048,-2048
2048,2048,-2048
1824,1056,-416
1024,128,-1040
1024,128,-1040
640,800,-128
640,800,-128
544,1280,-400
544,1280,-400
496,288,-848
496,288,-848
464,448,-784
592,384,-688
592,384,-688
672,400,-656
736,448,-656
736,448,-656
720,432,-624
720,432,-624
720,400,-608
720,368,-608
720,368,-608
720,352,-624
720,352,-624
704,368,-640
704,400,-624
704,400,-624
688,400,-656
688,400,-656
688,400,-672
688,400,-688
688,400,-688
688,384,-720
688,384,-720
672,384,-720
656,416,-848
656,416,-848
672,416,-912
672,416,-912
672,352,-880
816,304,-928
816,304,-928
848,480,-992
848,480,-992
864,512,-992
832,496,-1040
832,496,-1040
800,432,-1056
752,336,-1008
752,336,-1008
704,304,-896
704,304,-896
640,304,-880
560,448,-944
544,352,-944
496,336,-928
496,336,-928
464,336,-960
464,336,-960
432,368,-1088
368,352,-1072
368,352,-1072
304,352,-1040
304,352,-1040
256,384,-976
128,304,-848
128,304,-848
32,320,-864
16,368,-896
16,368,-896
-16,352,-944
-16,352,-944
-80,272,-944
-80,272,-944
-144,320,-896
-144,320,-896
-160,352,-848
