x,y,z
-768,144,-592
-784,144,-592
-784,144,-592
-768,144,-592
-768,144,-592
-784,144,-592
-784,144,-592
-768,144,-592
-784,128,-576
-784,128,-576
-784,112,-592
-784,112,-592
-784,96,-592
-784,96,-576
-784,96,-576
-784,128,-576
-784,128,-576
-768,160,-592
-768,160,-592
-800,128,-576
-800,128,-576
-800,144,-560
-784,144,-512
-784,144,-512
-816,96,-416
-800,96,-400
-800,96,-400
-752,224,-368
-752,224,-368
-704,208,-224
-704,-48,-16
-704,-48,-16
-688,-352,352
-688,-352,352
-432,-592,1072
0,-304,1840
0,-304,1840
480,-496,2032
480,-496,2032
1184,-560,2032
1840,-688,1584
1840,-688,1584
2048,-416,928
2048,-416,928
2048,-560,-144
2048,-416,-1440
2048,-416,-1440
2048,1072,-2048
2048,832,-2048
2048,832,-2048
2048,240,-1440
2048,240,-1440
2048,2048,-2048
1952,-272,2032
1952,-272,2032
512,528,-2048
512,528,-2048
480,80,608
656,240,-784
656,240,-784
896,-160,-480
896,-160,-480
1088,32,-416
944,32,-304
944,32,-304
880,80,-320
880,80,-320
912,128,-336
912,112,-400
912,112,-400
928,96,-432
928,96,-432
912,64,-432
912,16,-448
912,16,-448
912,16,-464
912,16,-464
928,16,-384
928,-32,-384
928,-32,-384
944,-32,-464
960,-48,-512
976,-48,-512
976,-16,-608
976,-16,-608
960,16,-640
960,16,-640
976,32,-608
992,48,-688
992,48,-688
1024,64,-816
1024,64,-816
1056,128,-912
1120,224,-1072
1120,224,-1072
1152,240,-1184
1152,240,-1184
1120,224,-1056
1024,208,-1008
1024,208,-1008
960,224,-1072
896,288,-1168
896,288,-1168
768,144,-1136
768,144,-1136
672,128,-960
672,128,-960
608,256,-1088
560,320,-1168
560,320,-1168
416,112,-784
256,112,-848
256,112,-848
224,224,-1040
224,224,-1040
112,96,-880
-16,32,-816
-16,32,-816
-80,112,-736
-80,112,-736
-160,112,-688
-256,80,-528
-256,80,-528
-320,16,-560
