x,y,z
-320,48,-944
-336,48,-944
-336,48,-912
-336,48,-912
-352,48,-992
-352,48,-960
-352,48,-960
-352,48,-880
-352,48,-880
-352,32,-896
-352,32,-896
-368,16,-960
-368,0,-944
-368,0,-944
-384,32,-944
-384,32,-944
-368,32,-976
-384,16,-976
-384,16,-976
-400,16,-960
-400,16,-960
-416,0,-960
-416,0,-960
-432,-16,-944
-464,-16,-880
-464,-16,-880
-464,0,-864
-464,0,-864
-480,-16,-928
-496,-16,-960
-496,-16,-960
-512,-32,-832
-512,-32,-832
-528,-48,-864
-544,-80,-928
-544,-80,-928
-560,-64,-816
-560,-64,-816
-592,-16,-720
-592,-16,-720
-592,-16,-640
-576,-32,-528
-576,-32,-528
-592,-16,-288
-592,-16,-288
-592,-32,16
-592,-64,32
-592,-64,32
-544,-64,160
-544,-64,160
-512,-32,304
-432,-112,320
-432,-112,320
-384,-80,272
-288,-48,272
-288,-48,272
-128,-16,160
-128,-16,160
96,-48,-112
96,-48,-112
416,-112,-368
912,-160,-576
912,-160,-576
1360,-48,-1056
1632,48,-1376
1632,48,-1376
1728,128,-1680
1728,128,-1680
1680,272,-2048
1536,256,-2048
1536,256,-2048
1456,192,-1984
1456,192,-1984
1312,16,-1616
1184,32,-1344
1184,32,-1344
1152,256,-1104
1152,256,-1104
1104,336,-848
1024,272,-752
1024,272,-752
912,64,-592
912,64,-592
768,-64,-416
768,-48,-448
768,-48,-448
752,-128,-432
752,-128,-432
752,-160,-416
768,-128,-416
768,-128,-416
816,-96,-384
816,-96,-384
880,-32,-544
944,0,-688
944,0,-688
976,0,-704
976,0,-704
992,0,-688
992,0,-656
992,0,-656
976,-16,-560
976,-16,-560
944,-16,-512
912,-32,-512
912,-32,-512
896,-48,-480
864,-64,-464
864,-64,-464
864,-64,-448
864,-64,-448
848,-64,-464
864,-32,-496
864,-32,-496
880,-32,-528
880,-32,-528
912,-16,-560
928,0,-576
928,0,-576
944,16,-560
944,16,-560
944,16,-592
976,16,-656
976,16,-656
