x,y,z
-144,32,-992
-144,32,-992
-144,32,-992
-144,32,-992
-144,32,-992
-144,48,-992
-144,48,-992
-144,48,-976
-144,48,-976
-160,32,-976
-160,32,-976
-160,16,-976
-160,16,-976
-176,0,-992
-176,0,-992
-176,16,-992
-176,16,-992
-176,16,-992
-176,16,-1008
-176,16,-1008
-160,48,-1008
-160,48,-1008
-160,48,-1008
-160,32,-1008
-160,32,-1008
-160,48,-992
-144,48,-960
-144,48,-960
-144,32,-944
-144,32,-944
-128,16,-896
-128,16,-896
-112,32,-784
-80,32,-672
-80,32,-672
-64,64,-560
-48,48,-416
-48,48,-416
-16,16,-256
0,96,-128
0,96,-128
-32,208,16
-32,208,16
-64,224,80
-64,224,80
-64,208,32
16,240,-96
16,240,-96
128,48,-352
128,48,-352
192,-96,-496
192,-96,-496
208,-32,-752
224,48,-976
224,48,-976
160,16,-1056
160,16,-1056
48,-96,-1136
-144,-224,-1120
-144,-224,-1120
-160,-432,-1360
-160,-432,-1360
-112,-480,-1680
-112,-480,-1680
-96,-480,-1904
-96,-480,-1904
-80,-464,-2048
-64,-416,-2048
-64,-416,-2048
-80,-368,-2048
-80,-368,-2048
-80,-336,-1904
-48,-304,-1760
-48,-304,-1760
0,-192,-1616
32,-96,-1456
32,-96,-1456
48,-32,-1328
48,-32,-1328
32,-32,-1200
-16,-80,-1088
-16,-80,-1088
32,-128,-976
32,-128,-976
48,-144,-960
48,-128,-992
48,-128,-992
80,-96,-1008
80,-96,-1008
96,-80,-1024
96,-80,-992
96,-80,-992
96,-64,-976
96,-64,-976
96,-48,-976
80,-32,-960
80,-32,-960
64,-48,-944
64,-48,-944
48,-64,-928
32,-80,-928
32,-80,-928
48,-96,-944
48,-96,-944
80,-112,-960
48,-112,-992
48,-112,-992
48,-96,-976
48,-96,-976
80,-80,-976
80,-80,-976
80,-32,-976
80,-16,-992
80,-16,-992
96,-16,-992
96,-16,-1008
96,-16,-1008
96,-16,-1008
96,-16,-992
96,-16,-1024
96,-16,-1024
112,-16,-1056
112,-16,-1056
96,16,-992
