x,y,z
-624,0,-752
-624,0,-752
-624,0,-752
-624,0,-752
-608,0,-736
-624,16,-736
-624,16,-736
-608,0,-736
-608,0,-720
-608,0,-720
-608,-16,-688
-608,-16,-688
-592,-32,-656
-544,-32,-608
-544,-32,-608
-480,-64,-544
-480,-64,-544
-336,-112,-400
-160,-80,-192
-160,-80,-192
16,64,80
16,64,80
176,144,384
256,224,736
256,224,736
256,400,960
256,400,960
208,592,1040
208,592,1040
272,368,864
480,-208,496
480,-208,496
752,-576,-128
976,-544,-672
976,-544,-672
1344,-624,-1104
1344,-624,-1104
1712,-816,-1568
1984,-912,-2048
1984,-912,-2048
2048,-640,-2048
2048,-640,-2048
2048,-208,-2048
1744,-192,-2048
1744,-192,-2048
1424,-272,-2048
1152,-256,-2032
1152,-256,-2032
944,-176,-1744
944,-176,-1744
800,-176,-1488
800,-176,-1488
704,-224,-1344
656,-240,-1184
656,-240,-1184
608,-192,-1008
560,-144,-848
560,-144,-848
544,-112,-784
544,-112,-784
544,-96,-784
544,-96,-784
560,-64,-752
560,-112,-736
560,-112,-736
560,-128,-784
560,-128,-784
576,-128,-800
576,-80,-784
576,-80,-784
560,-64,-736
544,-64,-720
544,-64,-720
528,-64,-752
528,-64,-752
544,-64,-816
544,-64,-816
544,-48,-848
544,-32,-896
544,-32,-896
512,-32,-896
496,-48,-848
496,-48,-848
464,-64,-848
464,-64,-848
464,-80,-896
464,-80,-896
448,-64,-912
448,-64,-928
448,-64,-928
448,-48,-928
448,-64,-928
448,-64,-928
432,-96,-928
432,-96,-928
432,-96,-912
448,-80,-928
448,-80,-928
464,-48,-928
464,-48,-928
480,0,-960
480,0,-944
480,0,-944
464,-16,-928
464,-16,-928
464,0,-928
464,0,-928
464,0,-912
464,0,-912
448,16,-928
432,16,-944
432,16,-944
400,0,-944
368,-32,-912
368,-32,-912
368,-32,-944
368,-32,-944
384,0,-1024
384,32,-1024
384,32,-1024
352,32,-992
352,32,-992
336,16,-992
336,16,-1008
336,16,-1008
