x,y,z
-688,288,-608
-688,288,-576
-688,288,-576
-688,288,-576
-688,288,-576
-688,288,-576
-688,288,-592
-688,288,-592
-704,288,-576
-704,272,-576
-704,272,-576
-704,272,-576
-688,288,-560
-688,288,-560
-688,320,-592
-688,320,-592
-656,320,-592
-672,336,-560
-672,336,-560
-640,320,-480
-640,320,-480
-640,256,-336
-624,176,-160
-624,176,-160
-592,112,48
-592,112,48
-448,-64,368
-304,-48,400
-304,-48,400
-64,64,288
-64,64,288
192,128,-32
432,16,-352
432,16,-352
688,-224,-672
688,-224,-672
912,-256,-1088
912,-256,-1088
992,-304,-1536
976,16,-1680
976,16,-1680
1088,432,-1696
1088,432,-1696
1088,640,-1648
1056,384,-1264
1056,384,-1264
960,32,-1152
960,32,-1152
1008,80,-1072
1008,80,-1072
1104,160,-912
1184,224,-992
1184,224,-992
1248,96,-1376
1376,96,-2016
1376,96,-2016
1408,288,-976
1408,288,-976
1136,240,-688
832,16,-528
832,16,-528
720,0,-352
720,0,-352
736,0,-352
832,48,-480
832,48,-480
912,48,-528
912,48,-528
944,32,-608
928,16,-592
928,16,-592
880,16,-528
880,16,-528
864,-16,-528
848,32,-560
848,32,-560
880,16,-576
896,48,-592
896,48,-592
896,64,-576
896,64,-576
896,48,-576
880,64,-608
880,64,-608
896,64,-576
896,64,-576
880,80,-592
864,64,-688
864,64,-688
864,48,-736
864,48,-736
896,80,-784
896,64,-768
896,64,-768
880,48,-784
880,48,-784
896,96,-864
880,96,-880
880,96,-880
864,80,-880
864,80,-880
832,48,-912
832,96,-1024
832,96,-1024
848,96,-1040
848,96,-1040
816,32,-928
880,144,-1104
880,144,-1104
816,96,-992
816,96,-992
688,-16,-864
576,-16,-1088
576,-16,-1088
512,0,-1024
512,0,-1024
496,80,-976
496,80,-976
400,16,-944
304,-32,-880
304,-32,-880
176,-128,-816
176,-128,-816
112,-96,-752
