x,y,z
-800,128,144
-800,128,144
-768,96,192
-768,96,192
-720,64,352
-720,64,352
-672,48,512
-576,0,592
-576,0,592
-480,-64,576
-368,-128,512
-368,-128,512
-240,-80,368
-240,-80,368
-112,-96,160
32,-160,-16
32,-160,-16
288,-192,-144
288,-192,-144
592,-240,-336
944,-144,-896
944,-144,-896
1280,-144,-1184
1280,-144,-1184
1584,-176,-1392
1584,-176,-1392
1616,96,-2048
1456,624,-2048
1456,624,-2048
1296,560,-2048
1296,560,-2048
1312,64,-1584
1280,-80,-1648
1280,-80,-1648
1328,272,-1824
1328,272,-1824
1312,624,-1696
1168,480,-1248
1168,480,-1248
992,144,-752
992,144,-752
912,240,-848
832,256,-752
832,256,-752
768,48,-496
672,-224,-384
656,-96,-704
656,-96,-704
752,-64,-400
784,0,-368
784,0,-368
848,0,-448
864,-64,-560
864,-64,-560
880,-160,-544
880,-160,-544
960,-16,-928
1088,48,-1008
1088,48,-1008
1056,0,-768
1056,0,-768
1024,64,-528
944,-32,-592
944,-32,-592
912,-80,-592
912,-80,-592
912,-48,-624
944,32,-592
944,32,-592
992,64,-560
992,64,-560
1040,144,-720
1024,64,-656
1024,64,-656
992,0,-624
992,0,-624
960,-32,-704
960,48,-960
960,48,-960
1024,96,-1056
1024,96,-944
1024,96,-944
944,48,-768
944,48,-768
848,80,-752
848,80,-752
768,64,-912
768,96,-1056
720,32,-944
720,32,-944
672,48,-864
672,48,-864
656,96,-752
656,96,-752
640,240,-752
560,224,-688
560,224,-688
496,96,-704
496,96,-704
416,64,-768
400,80,-768
400,80,-768
368,64,-800
368,64,-800
288,48,-784
272,144,-656
272,144,-656
240,176,-768
240,176,-768
224,128,-912
224,128,-912
144,-16,-1024
80,-16,-912
80,-16,-912
80,96,-784
80,96,-784
128,192,-800
128,240,-944
128,240,-944
48,112,-944
48,112,-944
-16,64,-960
-32,48,-960
-32,48,-960
0,96,-976
0,96,-976
