x,y,z
-592,240,-768
-592,240,-768
-592,240,-768
-592,256,-720
-608,240,-688
-608,240,-688
-608,240,-704
-608,240,-704
-624,272,-704
-624,256,-720
-624,256,-720
-624,256,-704
-624,256,-704
-624,240,-672
-640,224,-608
-640,224,-608
-624,224,-640
-624,224,-640
-656,192,-608
-672,128,-544
-672,128,-544
-672,112,-400
-672,112,-400
-672,80,-208
-592,64,32
-592,64,32
-560,64,272
-432,48,512
-432,48,512
-368,0,848
-368,0,848
-256,-128,1568
272,-272,624
272,-272,624
784,-144,-352
784,-144,-352
976,-80,-960
1024,-48,-1200
1024,-48,-1200
1200,-32,-1408
1200,-32,-1408
1312,-80,-1840
1248,16,-2048
1248,16,-2048
1168,128,-2000
1168,128,-2000
1152,16,-1712
1200,-48,-1728
1200,-48,-1728
1136,96,-2000
1136,96,-2000
1088,128,-1616
1024,32,-1168
1024,32,-1168
944,32,-1152
912,-64,-1024
912,-64,-1024
864,-32,-944
864,-32,-944
832,16,-720
832,16,-720
800,16,-608
768,0,-656
768,0,-656
768,-128,-608
752,-144,-656
752,-144,-656
784,-112,-704
784,-112,-704
784,-112,-768
816,-112,-768
816,-112,-768
800,-112,-784
800,-160,-832
800,-112,-880
800,-112,-880
816,-112,-896
816,-112,-896
784,-96,-800
752,-80,-656
752,-80,-656
688,-80,-688
688,-80,-688
640,-96,-848
624,-144,-736
624,-144,-736
592,-160,-640
544,-208,-720
544,-208,-720
528,-176,-784
528,-176,-784
560,-128,-816
544,-128,-800
544,-128,-800
528,-160,-816
528,-160,-816
512,-208,-928
528,-176,-1040
528,-176,-1040
528,-176,-1008
528,-176,-1008
528,-208,-1120
544,-160,-1344
544,-160,-1344
480,-256,-1232
480,-256,-1232
480,-272,-1024
384,-160,-880
384,-160,-880
272,-256,-944
272,-256,-944
288,-224,-960
288,-96,-832
288,-96,-832
112,-304,-864
112,-304,-864
80,-272,-1008
48,-304,-944
48,-304,-944
16,-240,-848
0,-208,-896
0,-208,-896
-16,-192,-928
-16,-192,-928
-16,-176,-944
