x,y,z
-704,416,-464
-704,416,-464
-720,432,-384
-720,432,-384
-720,416,-352
-736,384,-384
-736,384,-384
-768,368,-304
-768,384,-304
-784,384,-352
-784,400,-416
-784,400,-416
-768,448,-432
-768,448,-432
-752,432,-432
-752,432,-432
-752,416,-432
-736,400,-368
-736,400,-368
-736,368,-272
-704,320,-160
-704,320,-160
-672,208,32
-672,208,32
-624,96,160
-560,-16,352
-560,-16,352
-464,-160,528
-464,-160,528
-208,-160,704
16,-112,688
16,-112,688
304,-256,576
304,-256,576
656,-336,208
1184,-192,-240
1184,-192,-240
1648,-224,-864
1648,-224,-864
1888,-336,-1520
2000,-160,-2016
2000,-160,-2016
1968,368,-2048
1968,368,-2048
1712,352,-2048
1504,-16,-1968
1504,-16,-1968
1472,192,-1920
1424,304,-1360
1424,304,-1360
1296,336,-1072
1296,336,-1072
1248,400,-832
1088,192,-752
1088,192,-752
928,64,-704
928,64,-704
880,-112,-592
832,-32,-480
832,-32,-480
816,-48,-416
816,-48,-416
832,-32,-448
832,-48,-528
832,-48,-528
880,0,-512
880,0,-512
896,-64,-496
928,-32,-672
928,-32,-672
944,-64,-608
944,-64,-608
960,0,-592
928,-32,-528
928,-32,-528
912,-32,-528
912,-32,-528
896,-64,-528
896,-64,-528
912,-48,-544
912,-64,-528
912,-64,-528
944,-64,-656
944,-64,-656
928,-80,-640
928,-80,-640
944,-64,-656
944,-64,-656
944,-48,-608
928,-48,-656
928,-48,-656
912,-96,-672
880,-144,-768
880,-144,-768
832,-208,-768
832,-208,-768
816,-128,-624
832,-16,-544
832,-16,-544
816,16,-592
816,16,-592
800,-48,-656
768,-112,-720
768,-112,-720
752,-176,-528
752,-176,-528
688,-224,-608
688,-192,-688
688,-192,-688
688,-144,-768
688,-144,-768
688,-128,-720
624,-224,-560
624,-224,-560
624,-160,-768
624,-160,-768
656,-80,-768
640,-96,-768
640,-96,-768
672,-32,-816
672,-32,-816
656,-48,-800
640,-112,-656
640,-112,-656
