x,y,z
192,64,-992
192,64,-992
192,64,-1008
192,64,-1008
192,80,-1008
192,80,-1008
192,64,-1008
192,64,-992
192,64,-992
192,64,-992
192,64,-992
192,64,-992
192,64,-992
192,64,-992
192,64,-992
208,80,-992
208,80,-992
192,80,-992
192,80,-992
192,64,-992
192,64,-992
176,80,-1008
176,80,-1008
160,80,-1008
144,80,-992
144,80,-992
96,16,-880
96,16,-880
128,-128,-640
496,-32,-624
496,-32,-624
736,608,-1152
736,608,-1152
864,864,-2000
864,864,-2000
1104,960,-2048
1280,1280,-2048
1280,1280,-2048
1488,1456,-2048
1488,1456,-2048
1632,1008,-2048
1824,800,-2048
1824,800,-2048
1968,896,-1808
1968,896,-1808
2048,976,-1792
2048,864,-1808
2048,864,-1808
2048,480,-2048
2048,480,-2048
2048,432,-2048
2048,528,-1568
2048,528,-1568
2048,560,-480
2048,560,-480
2048,224,512
2048,32,1040
2048,32,1040
1296,-208,1376
1008,-336,1584
1008,-336,1584
592,-288,1632
592,-288,1632
304,-96,1616
128,96,1184
128,96,1184
-64,48,784
-64,48,784
-192,64,560
-320,96,512
-320,96,512
-448,16,512
-448,16,512
-576,-176,416
-688,-288,336
-688,-288,336
-768,-288,272
-768,-288,272
-864,-320,320
-864,-320,320
-896,-336,336
-944,-304,288
-944,-304,288
-976,-288,288
-976,-288,288
-992,-224,256
-1008,-208,256
-1008,-208,256
-1008,-208,256
-1008,-208,256
-992,-192,256
-976,-160,224
-944,-144,208
-912,-160,208
-912,-160,208
-880,-192,224
-816,-176,224
-816,-176,224
-752,-192,224
-752,-192,224
-704,-192,256
-672,-176,288
-672,-176,288
-608,-144,320
-608,-144,320
-576,-112,304
-512,-96,304
-512,-96,304
-480,-64,288
-480,-64,288
-448,-32,272
-432,-32,208
-432,-32,208
-384,32,160
-384,32,160
-352,32,48
-304,48,-64
-304,48,-64
-256,32,-176
-192,48,-288
-192,48,-288
-160,112,-400
-160,112,-400
-112,160,-528
