x,y,z
-192,-32,-976
-192,-48,-976
-192,-48,-976
-192,-64,-976
-192,-64,-976
-192,-48,-976
-192,-64,-976
-192,-64,-976
-192,-64,-992
-192,-64,-992
-192,-64,-992
-192,-80,-976
-192,-80,-976
-192,-64,-976
-192,-64,-976
-192,-64,-960
-192,-64,-976
-192,-64,-976
-192,-80,-992
-192,-80,-992
-192,-80,-1008
-192,-80,-992
-192,-80,-992
-192,-80,-992
-176,-112,-992
-176,-112,-992
-176,-128,-992
-176,-128,-992
-176,-128,-992
-176,-128,-992
-176,-160,-960
-144,-160,-944
-144,-160,-944
-112,-96,-944
-80,-48,-928
-80,-48,-928
0,-144,-944
0,-144,-944
128,-416,-976
128,-416,-976
400,-496,-752
816,128,-336
816,128,-336
1040,1024,-240
1088,1792,-416
1088,1792,-416
1248,2048,-592
1248,2048,-592
1488,2048,-784
1664,2048,-1024
1664,2048,-1024
1840,1904,-1168
1840,1904,-1168
2048,1472,-1232
2048,1472,-1232
2048,1088,-1200
2048,1088,-1200
2048,832,-928
2048,832,-928
2048,384,-672
2048,-1472,-944
2048,-1472,-944
2048,-2032,-1584
2048,-2032,-1584
1024,-2032,-1296
1024,-2032,-1296
384,-2032,-688
304,-1088,-880
304,-1088,-880
240,-960,-880
128,-1216,-688
128,-1216,-688
48,-1184,-704
48,-1184,-704
48,-912,-752
64,-576,-752
64,-576,-752
48,-432,-816
48,-432,-816
48,-448,-816
48,-416,-800
48,-416,-800
64,-304,-880
64,-304,-880
80,-192,-976
80,-192,-976
80,-176,-1040
64,-256,-1024
64,-256,-1024
48,-272,-992
32,-224,-976
32,-224,-976
48,-160,-1024
48,-160,-1024
64,-128,-1056
64,-128,-1056
48,-128,-1056
48,-128,-1056
32,-96,-1040
32,-96,-1040
32,-64,-1024
32,-48,-1056
32,-48,-1056
32,-32,-1056
32,-32,-1056
32,-64,-1056
32,-80,-1040
32,-80,-1040
16,-80,-1024
16,-80,-1024
16,-80,-1008
16,-80,-1008
0,-64,-1024
0,-48,-1024
0,-48,-1024
0,-32,-1024
0,-32,-1024
0,-16,-1056
16,-16,-1072
16,-16,-1072
16,-32,-1072
16,-32,-1072
0,-64,-1040
0,-48,-1008
0,-48,-1008
0,-32,-1024
0,-32,-1024
