x,y,z
-64,48,-1024
-64,64,-1024
-64,64,-1008
-64,64,-1008
-64,64,-992
-64,64,-992
-48,64,-992
-64,32,-992
-64,32,-992
-64,32,-992
-64,32,-992
-64,32,-976
-64,32,-976
-64,32,-1008
-64,48,-1040
-64,48,-1040
-64,48,-1056
-64,48,-1056
-48,80,-1024
-64,96,-1024
-64,96,-1024
-80,112,-1008
-80,112,-1008
-96,128,-992
-96,64,-880
-96,64,-880
-80,48,-912
-80,48,-912
-32,48,-944
16,32,-1040
16,32,-1040
64,-80,-1008
176,-112,-1056
176,-112,-1056
336,-240,-960
336,-240,-960
768,64,-944
1104,912,-960
1104,912,-960
1088,1520,-896
1088,1520,-896
1040,1504,-768
1040,1504,-768
1120,1552,-688
1216,1936,-464
1216,1936,-464
1184,2032,-464
1312,2032,-656
1488,1776,-688
1488,1776,-688
1776,1520,-784
2048,1072,-944
2048,1072,-944
2048,176,-1024
2048,176,-1024
2048,-480,-1024
2048,-912,-1312
2048,-912,-1312
2048,-1344,-1680
2048,-1488,-1936
2048,-1488,-1936
1232,-1472,-1968
1232,-1472,-1968
720,-1200,-1392
720,-1200,-1392
512,-768,-992
384,-480,-864
384,-480,-864
192,-448,-896
80,-448,-800
80,-448,-800
0,-352,-736
0,-352,-736
-64,-368,-624
-16,-32,-688
-16,-32,-688
-64,-16,-816
-64,-16,-816
-96,16,-896
-160,-48,-864
-160,-48,-864
-208,-32,-816
-208,-32,-816
-208,32,-816
-240,80,-832
-240,80,-832
-256,96,-864
-256,96,-864
-256,128,-880
-224,224,-928
-224,224,-928
-208,288,-976
-208,288,-976
-176,352,-1008
-160,368,-1008
-160,368,-1008
-112,416,-976
-112,416,-976
-64,416,-976
-64,400,-944
-64,400,-944
-64,368,-896
-32,368,-896
-32,368,-896
16,336,-864
16,336,-864
64,336,-912
64,336,-912
80,336,-896
80,336,-896
80,336,-880
64,368,-848
64,368,-848
32,352,-832
16,288,-816
16,288,-816
16,240,-816
16,240,-816
-16,272,-832
-16,272,-832
-32,288,-944
-16,240,-992
-16,240,-992
0,272,-928
