x,y,z
-176,96,-1008
-192,48,-976
-192,48,-976
-192,32,-976
-192,32,-976
-192,16,-992
-192,0,-1008
-192,0,-1008
-192,32,-1008
-192,32,-1008
-208,32,-992
-224,32,-960
-224,32,-960
-224,16,-1008
-224,16,-1008
-224,32,-1024
-224,16,-1024
-224,16,-1024
-240,16,-1040
-240,16,-1040
-240,-32,-1072
-224,-32,-1072
-224,-32,-1072
-176,48,-1056
-176,48,-1056
-192,48,-1072
-112,64,-1008
-112,64,-1008
0,-48,-832
0,-48,-832
16,64,-816
272,288,-784
272,288,-784
432,816,-736
432,816,-736
608,1184,-768
688,1744,-800
688,1744,-800
736,2048,-704
736,2048,-704
800,2048,-560
800,2048,-496
800,2048,-496
896,2048,-704
896,2048,-704
1136,2048,-880
1696,1680,-1040
1696,1680,-1040
2048,816,-928
2048,-144,-736
2048,-144,-736
2048,-448,-848
2048,-448,-848
2048,-912,-976
2048,-1344,-1232
2048,-1344,-1232
1520,-1568,-1072
1520,-1568,-1072
1056,-1696,-800
752,-1504,-800
752,-1504,-800
544,-1216,-944
544,-1216,-944
544,-928,-960
496,-928,-944
496,-928,-944
448,-944,-1072
448,-944,-1072
352,-992,-928
336,-672,-992
336,-672,-992
304,-592,-960
304,-592,-960
272,-496,-944
272,-496,-944
240,-432,-944
192,-320,-912
192,-320,-912
160,-320,-944
160,-320,-944
144,-304,-944
144,-208,-960
144,-208,-960
144,-192,-992
144,-192,-992
144,-208,-1024
112,-240,-1008
112,-240,-1008
96,-288,-1024
96,-288,-1024
96,-240,-1040
96,-240,-1040
96,-240,-1056
112,-240,-1056
112,-240,-1056
144,-208,-1040
144,-208,-1040
160,-208,-1008
160,-256,-1008
160,-256,-1008
160,-336,-976
160,-336,-976
160,-400,-976
192,-416,-1024
192,-416,-1024
224,-352,-976
224,-352,-976
240,-304,-928
192,-272,-912
192,-272,-912
160,-320,-912
160,-320,-912
112,-352,-944
80,-288,-928
80,-288,-928
48,-208,-944
48,-208,-944
16,-112,-944
-48,-48,-960
-48,-48,-960
-80,-32,-1024
-80,-32,-1024
-128,0,-1040
-112,64,-1008
