x,y,z
-144,48,-1008
-144,48,-1008
-144,80,-1008
-144,80,-1008
-144,80,-1008
-144,48,-1024
-144,48,-1024
-128,64,-1040
-112,48,-944
-112,48,-944
-96,48,-928
-96,48,-928
-96,96,-1040
-96,96,-1040
-80,128,-1072
-80,128,-1072
-48,144,-976
-32,128,-816
-32,128,-816
-16,128,-832
0,160,-880
0,160,-880
64,160,-880
64,160,-880
144,144,-832
144,144,-832
144,192,-896
304,384,-976
432,256,-880
704,592,-1040
704,592,-1040
816,1200,-1120
656,1280,-976
656,1280,-976
640,1312,-1136
688,1280,-1072
688,1280,-1072
688,1072,-1184
688,1072,-1184
720,768,-1312
720,768,-1312
816,864,-1392
928,1248,-1600
928,1248,-1600
1232,1808,-1712
1536,1360,-1408
1536,1360,-1408
1888,624,-1216
1888,624,-1216
2048,32,-912
2048,-528,-736
2048,-528,-736
2048,-1008,-864
2048,-1008,-864
2048,-1392,-1264
1856,-1648,-1568
1856,-1648,-1568
1248,-1744,-1392
1248,-1744,-1392
768,-1824,-1056
448,-1792,-752
448,-1792,-752
224,-1568,-864
224,-1568,-864
48,-976,-864
112,-624,-784
112,-624,-784
80,-432,-928
16,-352,-896
16,-352,-896
-32,-336,-864
-32,-336,-864
-64,-336,-880
-64,-336,-880
-96,-288,-896
-112,-256,-912
-112,-256,-912
-96,-160,-928
-96,-160,-928
-112,-128,-896
-112,-64,-896
-112,-64,-896
-128,-80,-944
-144,-96,-960
-144,-96,-960
-144,-96,-992
-144,-96,-992
-128,-80,-976
-128,-64,-992
-128,-64,-992
-144,-32,-1008
-144,-32,-1008
-144,-32,-1008
-144,-48,-1008
-144,-48,-1008
-144,-16,-976
-144,-16,-976
-224,16,-864
-256,0,-832
-256,0,-832
-240,0,-816
-192,16,-864
-192,16,-864
-160,0,-944
-128,-48,-992
-128,-48,-992
-112,-96,-1024
-112,-96,-1024
-96,-144,-1024
-80,-144,-1008
-80,-144,-1008
-80,-144,-992
-80,-144,-992
-96,-128,-992
-96,-144,-960
-96,-144,-960
-128,-160,-912
-128,-160,-912
-144,-208,-864
-160,-288,-912
-160,-288,-912
-176,-336,-1088
-176,-336,-1088
